hour_ending,cooling,poolpump,plugload,other,total,,,,,,,,
5206,287.0931707,181.139574,1043.629414,2435.1353,3946.99746,,,,,,,,
5207,223.2649105,126.10983,907.8891584,2118.408036,3375.671935,,,,,,,,
5208,176.7538051,139.867266,845.0356229,1971.749787,3133.406481,,,,,,,,
5209,140.5606105,149.03889,911.8988679,2127.764025,3329.262394,,,,,,,,
5210,121.3608399,114.6453,824.2963397,1923.358126,2983.660606,,,,,,,,
5211,118.7253933,144.453078,791.9920026,1847.981339,2903.151813,,,,,,,,
5212,84.15169386,165.089232,768.2099824,1792.489959,2809.940867,,,,,,,,
5213,78.74753116,162.796326,806.2760833,1881.310861,2929.130801,,,,,,,,
5214,68.22943806,217.82607,839.7358331,1959.383611,3085.174952,,,,,,,,
5215,51.21485395,401.25855,416.8048154,972.5445694,1841.822789,,,,,,,,
5216,71.6721312,525.075474,259.1101018,604.5902375,1460.447945,,,,,,,,
5217,119.5878394,642.01368,195.5083031,456.1860405,1413.295863,,,,,,,,
5218,261.4814754,882.76881,163.4859837,381.4672954,1689.203565,,,,,,,,
5219,426.7094619,1063.908384,36.60922476,85.42152444,1612.648595,,,,,,,,
5220,642.8518044,979.2829596,32.64276532,76.16645241,1730.943982,,,,,,,,
5221,785.8008986,1070.787102,13.33941939,31.1253119,1901.052732,,,,,,,,
5222,852.5043263,1029.514794,96.40841987,224.9529797,2203.38052,,,,,,,,
5223,923.4170912,930.919836,113.9088447,265.7873043,2234.033076,,,,,,,,
5224,962.7993687,777.295134,120.459347,281.0718098,2141.62566,,,,,,,,
5225,941.0929207,646.599492,304.5341844,710.5797637,2602.806361,,,,,,,,
5226,875.3024322,451.702482,652.9696247,1523.595791,3503.57033,,,,,,,,
5227,786.1801297,343.9359,590.3387908,1377.457178,3097.911999,,,,,,,,
5228,662.2524231,314.128122,763.7897684,1782.176126,3522.34644,,,,,,,,
5229,546.786165,252.21966,966.6079038,2255.418442,4021.032171,,,,,,,,
5230,398.0274188,181.139574,903.3490403,2107.814427,3590.33046,,,,,,,,
5231,342.2681536,126.10983,866.6232981,2022.121029,3357.122311,,,,,,,,
5232,266.7572742,139.867266,858.900594,2004.101386,3269.62652,,,,,,,,
5233,252.4885982,149.03889,757.0931289,1766.550634,2925.171251,,,,,,,,
5234,211.0559616,114.6453,772.2932861,1802.017668,2900.012215,,,,,,,,
5235,199.6588256,144.453078,757.5858668,1767.700356,2869.398126,,,,,,,,
5236,162.4444286,165.089232,747.4352475,1744.015577,2818.984486,,,,,,,,
5237,141.0464727,162.796326,778.8546296,1817.327469,2900.024898,,,,,,,,
5238,133.6066495,217.82607,781.0109834,1822.358961,2954.802664,,,,,,,,
5239,116.2216526,401.25855,399.5151181,932.2019421,1849.197263,,,,,,,,
5240,149.0128425,525.075474,281.3989103,656.5974573,1612.084684,,,,,,,,
5241,248.6333045,642.01368,197.1185269,459.9432295,1547.708741,,,,,,,,
5242,400.6712656,882.76881,75.52585132,176.2269864,1535.192913,,,,,,,,
5243,546.6956052,1063.908384,115.0121209,268.3616155,1993.977726,,,,,,,,
5244,685.8146187,1151.038812,55.52862764,129.5667978,2021.948856,,,,,,,,
5245,765.1809002,1070.787102,17.79303511,41.51708191,1895.278119,,,,,,,,
5246,864.1530029,1029.514794,72.17925497,168.4182616,2134.265313,,,,,,,,
5247,918.5408462,930.919836,144.8013303,337.8697708,2332.131783,,,,,,,,
5248,902.0145287,777.295134,167.340549,390.4612811,2237.111493,,,,,,,,
5249,863.1343218,646.599492,330.8413381,771.9631221,2612.538274,,,,,,,,
5250,823.8956716,451.702482,505.0164046,1178.371611,2958.986169,,,,,,,,
5251,742.6488899,343.9359,562.7882017,1313.172471,2962.545462,,,,,,,,
5252,625.8444003,314.128122,849.0799911,1981.186646,3770.23916,,,,,,,,
5253,496.5017449,252.21966,1273.960809,2972.575222,4995.257436,,,,,,,,
5254,398.4549391,181.139574,1111.544012,2593.602694,4284.741219,,,,,,,,
5255,351.2928313,126.10983,940.3398675,2194.126358,3611.868886,,,,,,,,
5256,296.7384534,139.867266,869.3995092,2028.598855,3334.604083,,,,,,,,
5257,265.3642821,149.03889,821.4478689,1916.711694,3152.562735,,,,,,,,
5258,205.0647225,114.6453,777.7486509,1814.746852,2912.205526,,,,,,,,
5259,183.29694,144.453078,771.901855,1801.104328,2900.756201,,,,,,,,
5260,159.2421003,165.089232,760.5395064,1774.592182,2859.46302,,,,,,,,
5261,140.0285461,162.796326,783.8600857,1829.006867,2915.691824,,,,,,,,
5262,127.752006,217.82607,845.6229665,1973.120255,3164.321298,,,,,,,,
5263,121.9273563,401.25855,406.8837891,949.3955079,1879.465203,,,,,,,,
5264,157.6760034,525.075474,256.3990251,598.2643919,1537.414894,,,,,,,,
5265,258.7936022,642.01368,238.0208295,555.3819355,1694.210047,,,,,,,,
5266,355.897128,882.76881,112.0641033,261.4829078,1612.212949,,,,,,,,
5267,508.7139154,933.7905727,31.12635242,72.62815565,1546.258996,,,,,,,,
5268,660.8907723,1151.038812,46.61688973,108.7727427,1967.319217,,,,,,,,
5269,759.03715,1070.787102,27.78570731,64.83331705,1922.443276,,,,,,,,
5270,849.7712761,1029.514794,75.18738869,175.4372403,2129.910699,,,,,,,,
5271,915.5937583,930.919836,99.27152655,231.633562,2177.418683,,,,,,,,
5272,958.1739698,777.295134,160.3066471,374.0488431,2269.824594,,,,,,,,
5273,910.499591,646.599492,294.1825022,686.4258385,2537.707424,,,,,,,,
5274,899.7602077,451.702482,425.8933756,993.7512098,2771.107275,,,,,,,,
5275,764.5007052,343.9359,491.3932519,1146.584254,2746.414111,,,,,,,,
5276,647.0110839,314.128122,753.9376277,1759.187798,3474.264632,,,,,,,,
5277,490.5735125,252.21966,1060.87625,2475.377917,4279.04734,,,,,,,,
5278,403.0815942,181.139574,948.4263583,2212.994836,3745.642363,,,,,,,,
5279,315.9712769,126.10983,882.5687407,2059.327062,3383.976909,,,,,,,,
5280,284.5965155,139.867266,937.5923257,2187.715427,3549.771534,,,,,,,,
5281,251.2846201,149.03889,823.887807,1922.404883,3146.6162,,,,,,,,
5282,221.1855849,114.6453,776.2119939,1811.161319,2923.204198,,,,,,,,
5283,205.8517965,144.453078,807.8542531,1884.993257,3043.152385,,,,,,,,
5284,184.9626774,165.089232,768.1586805,1792.370254,2910.580844,,,,,,,,
5285,154.0729633,162.796326,759.641706,1772.497314,2849.008309,,,,,,,,
5286,152.1812688,217.82607,761.4019262,1776.604494,2908.013759,,,,,,,,
5287,151.7954365,401.25855,434.1513197,1013.019746,2000.225052,,,,,,,,
5288,170.9538022,525.075474,437.3197121,1020.412662,2153.76165,,,,,,,,
5289,295.3426913,642.01368,443.038314,1033.756066,2414.150751,,,,,,,,
5290,459.5396076,882.76881,354.0127251,826.029692,2522.350835,,,,,,,,
5291,621.1015268,1063.908384,312.4203566,728.9808322,2726.4111,,,,,,,,
5292,745.6842855,1151.038812,287.7147195,671.3343454,2855.772162,,,,,,,,
5293,851.1293028,1070.787102,225.3389814,525.7909566,2673.046343,,,,,,,,
5294,939.6830878,1029.514794,229.7105587,535.9913036,2734.899744,,,,,,,,
5295,970.5056985,930.919836,250.9017355,585.4373829,2737.764653,,,,,,,,
5296,949.5662943,777.295134,454.0158555,1059.37033,3240.247613,,,,,,,,
5297,873.5884209,646.599492,603.6809398,1408.58886,3532.457712,,,,,,,,
5298,863.5196882,451.702482,626.156544,1461.031936,3402.41065,,,,,,,,
5299,802.6047502,343.9359,589.2808449,1374.988638,3110.810133,,,,,,,,
5300,688.051981,314.128122,974.9814631,2274.956747,4252.118313,,,,,,,,
5301,530.4514853,252.21966,1251.279318,2919.651743,4953.602206,,,,,,,,
5302,424.1606266,181.139574,1137.485685,2654.133266,4396.919152,,,,,,,,
5303,368.7230087,126.10983,924.9176822,2158.141258,3577.891779,,,,,,,,
5304,299.1663351,139.867266,905.9957254,2113.990026,3459.019353,,,,,,,,
5305,281.869098,149.03889,816.5771688,1905.346727,3152.831884,,,,,,,,
5306,224.3303401,114.6453,784.2971228,1830.02662,2953.299383,,,,,,,,
5307,203.200812,144.453078,783.3548496,1827.827982,2958.836722,,,,,,,,
5308,223.2568094,165.089232,746.9706781,1742.931582,2878.248302,,,,,,,,
5309,204.920329,162.796326,781.4911357,1823.479317,2972.687107,,,,,,,,
5310,205.4131141,217.82607,859.4143729,2005.300204,3287.953761,,,,,,,,
5311,181.175557,401.25855,579.9869666,1353.302922,2515.723996,,,,,,,,
5312,210.6378913,525.075474,353.9379729,825.8552702,1915.506608,,,,,,,,
5313,319.7829136,642.01368,420.8910242,982.0790564,2364.766674,,,,,,,,
5314,472.5451788,882.76881,274.5176178,640.5411081,2270.372715,,,,,,,,
5315,651.3341828,1063.908384,91.20702967,212.8164026,2019.265999,,,,,,,,
5316,800.3337692,1151.038812,85.38224393,199.2252358,2235.980061,,,,,,,,
5317,877.3222214,1070.787102,55.11689066,128.6060782,2131.832292,,,,,,,,
5318,899.0607309,1029.514794,166.2831049,387.9939113,2482.852541,,,,,,,,
5319,907.0782282,930.919836,299.7639241,699.4491562,2837.211144,,,,,,,,
5320,963.1816961,777.295134,478.007547,1115.350943,3333.83532,,,,,,,,
5321,962.5143388,646.599492,622.9022431,1453.438567,3685.454641,,,,,,,,
5322,965.07825,451.702482,718.0473493,1675.443815,3810.271896,,,,,,,,
5323,894.1051841,343.9359,825.7468313,1926.742606,3990.530522,,,,,,,,
5324,794.6147141,314.128122,982.7642987,2293.116697,4384.623832,,,,,,,,
5325,621.7483803,252.21966,1175.058956,2741.804232,4790.831228,,,,,,,,
5326,510.3027181,181.139574,1171.230934,2732.872179,4595.545404,,,,,,,,
5327,393.8148777,126.10983,1089.123896,2541.289091,4150.337695,,,,,,,,
5328,352.7258512,139.867266,924.6319917,2157.474647,3574.699756,,,,,,,,
5329,333.3489394,149.03889,879.6682156,2052.55917,3414.615215,,,,,,,,
5330,287.7523084,114.6453,843.8441376,1968.969654,3215.2114,,,,,,,,
5331,245.7776315,144.453078,854.1174545,1992.940727,3237.288891,,,,,,,,
5332,253.3047387,165.089232,771.3684655,1799.859753,2989.622189,,,,,,,,
5333,225.8524789,162.796326,787.5995161,1837.732204,3013.980525,,,,,,,,
5334,203.8448011,217.82607,928.2311221,2165.872618,3515.774611,,,,,,,,
5335,198.5749336,401.25855,519.7241927,1212.689783,2332.247459,,,,,,,,
5336,234.7341359,525.075474,281.6740568,657.239466,1698.723133,,,,,,,,
5337,319.7173738,642.01368,246.7415973,575.7303937,1784.203045,,,,,,,,
5338,463.6537306,882.76881,124.7337436,291.0454018,1762.201686,,,,,,,,
5339,643.4261811,1063.908384,209.7575589,489.4343042,2406.526428,,,,,,,,
5340,794.778383,1151.038812,136.4500357,318.3834167,2400.650647,,,,,,,,
5341,822.7741784,1070.787102,140.988642,328.9734981,2363.523421,,,,,,,,
5342,914.3014563,1029.514794,240.9321392,562.1749915,2746.923381,,,,,,,,
5343,948.2675937,930.919836,394.2180286,919.8420667,3193.247525,,,,,,,,
5344,809.9614148,777.295134,439.1193057,1024.611713,3050.987568,,,,,,,,
5345,811.2506777,646.599492,466.4995771,1088.499013,3012.84876,,,,,,,,
5346,769.9679083,451.702482,557.4465701,1300.708664,3079.825624,,,,,,,,
5347,644.2692927,343.9359,565.4727943,1319.43652,2873.114507,,,,,,,,
5348,617.1375721,314.128122,982.5795215,2292.68555,4206.530766,,,,,,,,
5349,530.0587422,252.21966,1434.494532,3347.153909,5563.926843,,,,,,,,
5350,461.7661428,181.139574,1309.362496,3055.179157,5007.44737,,,,,,,,
5351,421.4812981,126.10983,1187.634029,2771.146069,4506.371226,,,,,,,,
5352,382.447856,139.867266,1092.655418,2549.529309,4164.499849,,,,,,,,
5353,336.2270389,149.03889,1063.419683,2481.312593,4029.998205,,,,,,,,
5354,308.6032742,114.6453,1052.641428,2456.163331,3932.053333,,,,,,,,
5355,278.1698197,144.453078,990.8541774,2311.993081,3725.470156,,,,,,,,
5356,240.4865918,165.089232,918.6320467,2143.474776,3467.682646,,,,,,,,
5357,240.098375,162.796326,843.0976481,1967.227846,3213.220195,,,,,,,,
5358,231.5710468,217.82607,870.2733433,2030.637801,3350.308261,,,,,,,,
5359,226.0077134,401.25855,499.3020456,1165.038106,2291.606416,,,,,,,,
5360,219.9103947,525.075474,405.3278728,945.7650366,2096.078778,,,,,,,,
5361,310.4961188,642.01368,324.0180406,756.0420946,2032.569934,,,,,,,,
5362,455.6400626,882.76881,238.0640998,555.4828996,2131.955872,,,,,,,,
5363,614.4889198,1063.908384,158.8982897,370.7626761,2208.05827,,,,,,,,
5364,744.0214926,1151.038812,65.31070788,152.3916517,2112.762664,,,,,,,,
5365,826.8852058,1070.787102,124.9824275,291.6256641,2314.280399,,,,,,,,
5366,934.458997,1029.514794,168.228174,392.5324059,2524.734371,,,,,,,,
5367,997.6579349,930.919836,220.2176788,513.8412505,2662.6367,,,,,,,,
5368,1020.348496,777.295134,414.6950119,967.6216944,3179.960336,,,,,,,,
5369,1021.550884,646.599492,569.4158534,1328.636991,3566.203221,,,,,,,,
5370,890.6159192,451.702482,545.5058473,1272.846977,3160.671225,,,,,,,,
5371,865.6476793,343.9359,541.1806899,1262.754943,3013.519212,,,,,,,,
5372,771.1501297,314.128122,771.2507408,1799.585062,3656.114054,,,,,,,,
5373,632.2982256,252.21966,1144.333556,2670.111631,4698.963073,,,,,,,,
5374,480.2989637,181.139574,1261.766128,2944.120966,4867.325632,,,,,,,,
5375,392.4443885,126.10983,1125.344626,2625.804126,4269.702971,,,,,,,,
5376,354.3811875,139.867266,1144.282186,2669.991768,4308.522407,,,,,,,,
5377,316.3172458,149.03889,1155.651089,2696.519207,4317.526431,,,,,,,,
5378,297.3256923,114.6453,1178.297185,2749.360098,4339.628276,,,,,,,,
5379,259.0890974,144.453078,1161.055068,2709.128493,4273.725737,,,,,,,,
5380,211.7499647,165.089232,1017.749701,2374.749303,3769.338201,,,,,,,,
5381,226.4571867,162.796326,965.9749354,2253.941516,3609.169964,,,,,,,,
5382,193.3648171,217.82607,897.739842,2094.726298,3403.657027,,,,,,,,
5383,184.9990242,401.25855,663.4760253,1548.110726,2797.844325,,,,,,,,
5384,222.2913616,525.075474,397.5186049,927.5434114,2072.428852,,,,,,,,
5385,312.8090349,642.01368,310.6501645,724.8503839,1990.323263,,,,,,,,
5386,466.3110197,882.76881,304.6895589,710.942304,2364.711693,,,,,,,,
5387,607.9238322,1063.908384,314.218182,733.1757579,2719.226156,,,,,,,,
5388,768.1931124,1151.038812,437.7820599,1021.491473,3378.505457,,,,,,,,
5389,824.3365054,1070.787102,159.4405989,372.028064,2426.59227,,,,,,,,
5390,873.5227365,1029.514794,182.4767914,425.7791798,2511.293502,,,,,,,,
5391,947.6342245,930.919836,265.3197179,619.0793418,2762.95312,,,,,,,,
5392,973.3063335,777.295134,455.5981496,1063.062349,3269.261966,,,,,,,,
5393,947.3062647,646.599492,616.6574314,1438.86734,3649.430528,,,,,,,,
5394,859.3635641,451.702482,686.5041159,1601.842937,3599.413099,,,,,,,,
5395,772.7614257,343.9359,818.9195297,1910.812236,3846.429091,,,,,,,,
5396,634.5438917,314.128122,1304.199474,3043.132106,5296.003594,,,,,,,,
5397,515.6645987,252.21966,1411.690832,3293.945276,5473.520367,,,,,,,,
5398,426.9257859,181.139574,1248.250292,2912.584016,4768.899668,,,,,,,,
5399,383.2047031,126.10983,1124.226973,2623.196271,4256.737778,,,,,,,,
5400,352.4580099,139.867266,1088.444781,2539.704488,4120.474544,,,,,,,,
5401,306.5198558,149.03889,1055.91524,2463.802226,3975.276212,,,,,,,,
5402,266.6097735,114.6453,1059.110426,2471.25766,3911.623159,,,,,,,,
5403,245.396189,144.453078,961.2813412,2242.989796,3594.120404,,,,,,,,
5404,221.5817504,165.089232,992.0519655,2314.787919,3693.510867,,,,,,,,
5405,204.4610444,162.796326,938.3102218,2189.390518,3494.95811,,,,,,,,
5406,184.7876898,217.82607,971.679239,2267.251558,3641.544556,,,,,,,,
5407,179.4529148,401.25855,651.3376633,1519.787881,2751.837009,,,,,,,,
5408,192.5781848,525.075474,504.7060713,1177.6475,2400.00723,,,,,,,,
5409,286.198592,642.01368,562.7157887,1313.003507,2803.931568,,,,,,,,
5410,394.3090939,882.76881,399.0327553,931.0764291,2607.187088,,,,,,,,
5411,545.9073708,1063.908384,209.0722351,487.8352152,2306.723205,,,,,,,,
5412,652.9397199,1151.038812,188.3531218,439.4906176,2431.822271,,,,,,,,
5413,796.8295936,1070.787102,181.9956967,424.6566256,2474.269018,,,,,,,,
5414,877.3411291,1029.514794,260.3477154,607.4780026,2774.681641,,,,,,,,
5415,901.660029,930.919836,397.7269329,928.0295102,3158.336308,,,,,,,,
5416,939.8856765,777.295134,465.4960061,1086.157348,3268.834164,,,,,,,,
5417,899.2662384,646.599492,464.7326934,1084.376285,3094.974708,,,,,,,,
5418,851.3116027,451.702482,603.282806,1407.659881,3313.956772,,,,,,,,
5419,791.7282843,343.9359,673.6300576,1571.803468,3381.09771,,,,,,,,
5420,668.5189171,314.128122,1035.437036,2416.01975,4434.103826,,,,,,,,
5421,521.7450527,252.21966,1302.118734,3038.277045,5114.360491,,,,,,,,
5422,426.5363467,181.139574,1225.969289,2860.595008,4694.240218,,,,,,,,
5423,326.6250081,126.10983,1246.490104,2908.47691,4607.701853,,,,,,,,
5424,276.0320618,139.867266,1112.365599,2595.519731,4123.784658,,,,,,,,
5425,232.8057956,149.03889,1035.411871,2415.961031,3833.217588,,,,,,,,
5426,192.2200281,114.6453,1043.442858,2434.700001,3785.008187,,,,,,,,
5427,187.6143926,144.453078,1002.47034,2339.09746,3673.63527,,,,,,,,
5428,173.0328126,165.089232,1060.99105,2475.645784,3874.75888,,,,,,,,
5429,153.0449946,162.796326,1027.868416,2398.359637,3742.069374,,,,,,,,
5430,129.3017682,217.82607,1012.684348,2362.930146,3722.742332,,,,,,,,
5431,114.1245671,401.25855,708.4853726,1653.132536,2877.001026,,,,,,,,
5432,128.044962,525.075474,666.0982842,1554.22933,2873.44805,,,,,,,,
5433,213.226949,642.01368,495.5747538,1156.341092,2507.156475,,,,,,,,
5434,334.8853135,882.76881,273.1166042,637.2720765,2128.042804,,,,,,,,
5435,450.313457,1063.908384,325.5203979,759.5475952,2599.289834,,,,,,,,
5436,561.751006,1151.038812,319.3412181,745.1295089,2777.260545,,,,,,,,
5437,614.2154919,1070.787102,194.585403,454.0326069,2333.620604,,,,,,,,
5438,686.3020305,1029.514794,352.9676646,823.5912173,2892.375706,,,,,,,,
5439,736.486949,930.919836,495.8175261,1156.907561,3320.131872,,,,,,,,
5440,755.9795288,777.295134,526.2905144,1228.0112,3287.576378,,,,,,,,
5441,695.6626569,646.599492,639.3396681,1491.792559,3473.394376,,,,,,,,
5442,646.4400131,451.702482,778.3869317,1816.236174,3692.765601,,,,,,,,
5443,597.1293567,343.9359,785.975859,1833.943671,3560.984787,,,,,,,,
5444,522.2393894,314.128122,1014.066337,2366.154786,4216.588635,,,,,,,,
5445,401.3142774,252.21966,1272.353996,2968.825991,4894.713924,,,,,,,,
5446,334.724541,181.139574,1075.81502,2510.235047,4101.914183,,,,,,,,
