,sdg3,dayOfYear,hour,CZ1_input_kWh,CZ2_input_kWh,CZ3_input_kWh,CZ4_input_kWh,CZ5_input_kWh,CZ6_input_kWh,CZ7_input_kWh,CZ8_input_kWh,CZ9_input_kWh,CZ10_input_kWh,CZ11_input_kWh,CZ12_input_kWh,CZ13_input_kWh,CZ14_input_kWh,CZ15_input_kWh,CZ16_input_kWh
4621,1,193,14,0.0,0.0,0.0,0.6820470000000001,0.0,0.0,0.527342,0.0,0.0,0.0,0.5919989999999999,0.0,0.0,0.770683,0.6955680000000001,0.0
4622,1,193,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756989,0.684265,0.0
4623,1,193,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4210430000000001,0.322495,0.0
4624,1,193,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,1,193,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,1,193,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,1,193,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,1,193,21,0.441674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,1,193,22,0.961364,0.0,0.0,0.0,0.0,0.0,0.0,0.109976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,1,193,23,0.967205,0.0,0.0,0.0,0.0,0.0,0.0,0.841885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4631,1,193,24,0.809829,0.0,0.0,0.0,0.0,0.0,0.0,0.8522430000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4632,1,194,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4633,1,194,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,1,194,3,0.0,0.0,0.955964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4635,1,194,4,0.0,0.0,1.025725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4636,1,194,5,0.0,0.0,0.102391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4637,1,194,6,0.0,0.0,0.0,0.0,0.0,0.172737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4638,1,194,7,0.0,0.0,0.0,0.0,0.0,0.937314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4639,1,194,8,0.0,0.685605,0.0,0.0,0.0,0.918807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,1,194,9,0.0,0.951924,0.0,0.0,0.0,0.996592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716834
4641,1,194,10,0.0,0.945013,0.0,0.0,0.0,0.2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874511
4642,1,194,11,0.0,0.968467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849922
4643,1,194,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72627
4644,1,194,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4645,1,194,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,1,194,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4647,1,194,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4648,1,194,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4649,1,194,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,1,194,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,1,194,20,0.0,0.0,0.0,0.0,0.0,0.0,0.526833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4652,1,194,21,0.0,0.0,0.0,0.0,0.0,0.0,0.811609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4653,1,194,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551369,0.0,0.0,0.0,0.0,0.0,0.0
4654,1,194,23,0.0,0.0,0.0,0.1024,0.0,0.0,0.0,0.0,0.0,0.79381,0.0,0.0,0.0,0.0,0.0,0.0
4655,1,194,24,0.0,0.0,0.0,0.896545,0.0,0.0,0.0,0.0,0.0,0.807726,0.0,0.0,0.0,0.0,0.0,0.0
4656,1,195,1,0.0,0.0,0.0,0.477017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4657,1,195,2,0.112097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4658,1,195,3,0.98562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,1,195,4,0.349189,0.0,0.0,0.0,0.14346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4660,1,195,5,0.0,0.0,0.0,0.0,0.955507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4661,1,195,6,0.0,0.0,0.0,0.0,0.96523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,1,195,7,0.0,0.0,0.0,0.0,0.4885140000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.842807,0.0,0.0,0.0,0.0
4663,1,195,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8982969999999999,0.0,0.0,0.0,0.0
4664,1,195,9,0.0,0.0,0.599755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284659,0.914882,0.505504,0.0,0.0,0.0
4665,1,195,10,0.0,0.0,1.016646,0.0,0.0,0.0,0.0,0.26552800000000004,0.0,0.0,0.842557,0.892368,0.83242,0.0,0.0,0.0
4666,1,195,11,0.0,0.0,1.04014,0.0,0.0,0.0,0.0,0.918889,0.0,0.0,0.8552780000000001,0.0,0.8054720000000001,0.0,0.0,0.0
4667,1,195,12,0.815024,0.0,0.977337,0.687167,0.0,0.25713600000000003,0.731823,0.898841,0.0,0.0,0.097775,0.0,0.810773,0.6932020000000001,0.0,0.0
4668,1,195,13,0.980095,0.0,0.0,0.915223,0.0,0.889567,0.923943,0.787129,0.0,0.0,0.0,0.0,0.260198,0.7850090000000001,0.0,0.0
4669,1,195,14,0.937303,0.329811,0.0,0.5542090000000001,0.0,0.8890170000000001,0.6542279999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.736909,0.0,0.0
4670,1,195,15,0.0,0.843874,0.0,0.0,0.0,0.329395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317868,0.0,0.0
4671,1,195,16,0.0,0.833103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4672,1,195,17,0.0,0.26097800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4673,1,195,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4674,1,195,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012626
4675,1,195,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7616069999999999
4676,1,195,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.782946
4677,1,195,22,0.0,0.0,0.0,0.0,0.862075,0.0,0.0,0.0,0.494973,0.0,0.0,0.0,0.0,0.0,0.010829,0.855375
4678,1,195,23,0.0,0.0,0.0,0.0,0.975338,0.0,0.0,0.0,0.8663120000000001,0.80578,0.0,0.0,0.0,0.0,0.666665,0.579706
4679,1,195,24,0.0,0.0,0.0,0.0,0.987854,0.0,0.0,0.0,0.889073,0.870172,0.0,0.0,0.0,0.0,0.679908,0.0
4680,1,196,1,0.0,0.0,0.0,0.0,0.8622799999999999,0.0,0.0,0.0,0.6485569999999999,0.904354,0.0,0.0,0.0,0.0,0.739564,0.0
4681,1,196,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087632,0.0,0.0,0.0,0.0,0.134098,0.0
4682,1,196,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4683,1,196,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4684,1,196,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4685,1,196,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4686,1,196,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4687,1,196,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4688,1,196,9,0.226374,0.0,0.0,0.169716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157589,0.0,0.0,0.0,0.0
4689,1,196,10,1.039043,0.0,0.01733,1.005714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964031,0.0,0.0,0.0,0.0
4690,1,196,11,1.02918,0.0,1.0332370000000002,0.9969,0.0,0.0,0.893675,0.0,0.0,0.0,0.0,0.948874,0.0,0.0,0.0,0.0
4691,1,196,12,1.090429,0.0,1.012741,0.5152909999999999,0.0,0.0,0.914572,0.0,0.0,0.0,0.0,0.8286399999999999,0.0,0.0,0.0,0.0
4692,1,196,13,0.0,0.0,1.096166,0.0,0.0,0.0,0.672431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,1,196,14,0.0,0.0,0.102588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4694,1,196,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,1,196,16,0.0,0.710831,0.0,0.0,0.0,0.639931,0.0,0.648301,0.0,0.0,0.646158,0.0,0.0,0.0,0.0,0.0
4696,1,196,17,0.0,0.835151,0.0,0.0,0.0,0.755532,0.0,0.768242,0.0,0.0,0.7173229999999999,0.0,0.0,0.0,0.0,0.0
4697,1,196,18,0.0,0.885473,0.0,0.0,0.0,0.811303,0.0,0.815766,0.0,0.0,0.7356699999999999,0.0,0.0,0.0,0.0,0.0
4698,1,196,19,0.0,0.479112,0.0,0.0,0.0,0.413028,0.0,0.422318,0.0,0.0,0.388892,0.0,0.0,0.0,0.0,0.0
4699,1,196,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,1,196,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358802,0.0,0.0
4701,1,196,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653482,0.8215709999999999,0.0,0.0
4702,1,196,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787213,0.8427790000000001,0.0,0.0
4703,1,196,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813071,0.527812,0.0,0.0
4704,1,197,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13813699999999998,0.0,0.0,0.0
4705,1,197,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,1,197,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4707,1,197,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4708,1,197,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,1,197,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4710,1,197,7,0.0,0.0,0.0,0.0,0.783433,0.0,0.0,0.0,0.184521,0.168657,0.0,0.0,0.0,0.0,0.0,0.589717
4711,1,197,8,0.0,0.0,0.0,0.0,1.028685,0.0,0.0,0.0,0.944106,0.941902,0.0,0.0,0.0,0.0,0.0,0.950762
4712,1,197,9,0.0,0.0,0.0,0.0,1.020058,0.0,0.0,0.0,0.926681,0.921576,0.0,0.0,0.0,0.0,0.0,0.935443
4713,1,197,10,0.259967,0.0,0.0,0.156264,1.028302,0.0,0.0,0.0,0.93784,0.943581,0.0,0.0,0.0,0.0,0.0,0.964675
4714,1,197,11,1.029246,0.0,0.0,1.023941,0.656105,0.0,0.0,0.0,0.381434,0.153862,0.0,0.0,0.0,0.0,0.0,0.422845
4715,1,197,12,1.005791,0.0,0.0,1.003893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4716,1,197,13,1.103631,0.0,0.0,0.8514219999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4717,1,197,14,0.103377,0.0,0.669748,0.0,0.0,0.0,0.601353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4718,1,197,15,0.0,0.0,0.8948139999999999,0.0,0.0,0.0,0.8428190000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4719,1,197,16,0.0,0.0,0.8903690000000001,0.0,0.0,0.0,0.851726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4720,1,197,17,0.0,0.0,0.540542,0.0,0.0,0.0,0.385082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,1,197,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4722,1,197,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4723,1,197,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4724,1,197,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,1,197,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4726,1,197,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4727,1,197,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4728,1,198,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4729,1,198,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4730,1,198,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,1,198,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544388,0.0,0.0,0.0,0.0
4732,1,198,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942712,0.0,0.0,0.0,0.0
4733,1,198,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972221,0.0,0.0,0.0,0.0
4734,1,198,7,0.0,0.676161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30351,0.0,0.0,0.03949,0.0
4735,1,198,8,0.0,1.025798,0.0,0.0,0.0,0.912519,0.0,0.659358,0.0,0.0,0.0,0.0,0.0,0.0,0.779672,0.0
4736,1,198,9,0.0,1.023858,0.0,0.0,0.0,0.922591,0.0,0.943572,0.0,0.0,0.0,0.0,0.0,0.0,0.760771,0.0
4737,1,198,10,0.0,0.910607,0.0,0.0,0.0,0.945009,0.0,0.932586,0.0,0.0,0.0,0.0,0.0,0.0,0.74934,0.0
4738,1,198,11,0.0,0.0,0.0,0.0,0.0,0.289117,0.0,0.505003,0.0,0.0,0.0,0.0,0.0,0.0,0.227536,0.0
4739,1,198,12,0.0,0.0,0.0,0.0,0.549774,0.0,0.0,0.0,0.0,0.0,0.6850729999999999,0.0,0.0,0.0,0.0,0.0
4740,1,198,13,0.0,0.0,0.0,0.0,0.949795,0.0,0.0,0.0,0.0,0.0,0.783442,0.0,0.0,0.0,0.0,0.0
4741,1,198,14,0.360382,0.0,0.0,0.0,0.994561,0.0,0.0,0.0,0.0,0.0,0.767532,0.0,0.288214,0.380045,0.0,0.0
4742,1,198,15,0.968916,0.0,0.0,0.0,0.124731,0.0,0.0,0.0,0.0,0.0,0.471973,0.0,0.7289220000000001,0.7962020000000001,0.0,0.0
4743,1,198,16,0.953711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.700325,0.7715,0.0,0.0
4744,1,198,17,0.653167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587596,0.669664,0.0,0.0
4745,1,198,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4746,1,198,19,0.0,0.0,0.298185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4747,1,198,20,0.0,0.0,0.96868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4748,1,198,21,0.0,0.0,0.989195,0.654112,0.0,0.0,0.108215,0.0,0.554005,0.519791,0.0,0.013899000000000002,0.0,0.0,0.0,0.626612
4749,1,198,22,0.0,0.0,1.017205,0.938983,0.0,0.0,0.946946,0.0,0.8973129999999999,0.872344,0.0,0.879181,0.0,0.0,0.0,0.900806
4750,1,198,23,0.0,0.0,0.982708,0.955362,0.0,0.0,0.956535,0.0,0.90982,0.8896649999999999,0.0,0.901699,0.0,0.0,0.0,0.916186
4751,1,198,24,0.0,0.638099,0.0,0.97193,0.0,0.0,0.959917,0.0,0.93654,0.917361,0.0,0.923815,0.0,0.0,0.0,0.930718
4752,1,199,1,0.0,0.950523,0.0,0.744833,0.0,0.0,0.934678,0.0,0.365773,0.386075,0.0,0.522858,0.0,0.0,0.0,0.732671
4753,1,199,2,0.0,1.024174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4754,1,199,3,0.0,0.29619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4755,1,199,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4756,1,199,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4757,1,199,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4758,1,199,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4759,1,199,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4760,1,199,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4761,1,199,10,0.0,0.0,0.0,0.0,0.032893,0.4411890000000001,0.0,0.178098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4762,1,199,11,0.943905,0.0,0.0,0.0,1.000743,0.901626,0.0,0.903008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4763,1,199,12,0.976841,0.0,0.0,0.0,0.978464,0.884826,0.0,0.8934030000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4764,1,199,13,0.963696,0.0,0.0,0.0,0.977876,0.8953610000000001,0.0,0.885798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4765,1,199,14,0.921437,0.0,0.0,0.0,0.557484,0.196825,0.0,0.457284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4766,1,199,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4767,1,199,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4768,1,199,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4769,1,199,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4770,1,199,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491364,0.0,0.437827,0.5284409999999999,0.0,0.0
4771,1,199,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413890000000001,0.0,0.708203,0.753412,0.0,0.0
4772,1,199,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754568,0.0,0.732087,0.773359,0.0,0.0
4773,1,199,22,0.0,0.0,0.5982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606869,0.0,0.581322,0.6379060000000001,0.0,0.0
4774,1,199,23,0.0,0.0,0.989236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4775,1,199,24,0.0,0.0,0.991451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4776,1,200,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4777,1,200,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4778,1,200,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4779,1,200,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4780,1,200,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4781,1,200,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4782,1,200,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4783,1,200,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4784,1,200,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4785,1,200,10,0.0,0.0,0.0,0.07762899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074951,0.0
4786,1,200,11,0.0,0.0,0.0,0.907958,0.0,0.0,0.387538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724665,0.0
4787,1,200,12,0.0,0.5473,0.0,0.8772979999999999,0.0,0.0,0.907515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696322,0.0
4788,1,200,13,0.0,0.8505469999999999,0.0,0.547578,0.0,0.0,0.916896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683135,0.0
4789,1,200,14,0.0,0.8716879999999999,0.0,0.0,0.0,0.0,0.177616,0.0,0.0,0.0,0.0,0.530457,0.0,0.0,0.14683,0.0
4790,1,200,15,0.0,0.152282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7772680000000001,0.0,0.0,0.0,0.0
4791,1,200,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683191,0.0,0.0,0.0,0.0
4792,1,200,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4793,1,200,18,0.596075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4794,1,200,19,0.941488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4795,1,200,20,0.11748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715499,0.535367,0.0,0.0,0.0,0.0,0.0,0.432885
4796,1,200,21,0.0,0.0,0.0,0.0,0.700449,0.0,0.0,0.0,0.0,0.795941,0.0,0.0,0.0,0.0,0.0,0.802346
4797,1,200,22,0.0,0.0,0.0,0.0,1.03319,0.0,0.0,0.0,0.0,0.658647,0.0,0.0,0.0,0.0,0.0,0.8530209999999999
4798,1,200,23,0.0,0.0,0.0,0.0,0.06271900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225463
4799,1,200,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,1,201,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4801,1,201,2,0.0,0.0,0.0,0.0,0.0,0.297669,0.0,0.944011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
