"ANON_ACCT_ID","ANON_SA_ID","ANON_SERVPNT_ID","MultiFam","MasterMeter"
5241315844,8007420807,0944010038,INDIV,Other
5248715790,9301520413,0155710076,INDIV,Other
5249215744,1732124920,4961710019,INDIV,Other
5249215744,2703624901,5328210052,INDIV,Other
5249215744,4537731494,2368910010,INDIV,Other
5249315720,9344820368,7147510084,INDIV,Other
5249315720,9700920438,6657410055,INDIV,Other
5249815842,6497920881,8940110101,INDIV,Other
5249815842,8408120621,3054710023,INDIV,Other
5250715806,5424220715,3051610027,INDIV,Other
5252115776,5228820690,8349810004,INDIV,Other
5252115776,7136920646,0313510036,INDIV,Other
5252415876,0225633321,0779110080,INDIV,Other
5252415876,7686833307,0985610048,INDIV,Other
5253515774,1017920344,5748010043,INDIV,Other
5253515774,5266720439,2439610008,INDIV,Other
5253515871,0632326894,2705810077,INDIV,Other
5253515871,0634126894,2482610106,INDIV,Other
5255915777,2937620709,6538410102,MISSING,Other
5257015705,1492520690,6220310056,MISSING,Other
5261915791,2135520479,6412910087,INDIV,Other
5261915791,4521120565,3253810005,INDIV,Other
5262215849,5926720795,5698910003,INDIV,Other
5262215849,7814136058,5671510053,INDIV,Other
5262215849,8703120840,7571910035,INDIV,Other
5262215849,8950536060,7133110085,INDIV,Other
5265015693,1992320408,0481110086,INDIV,Other
5265015693,2280820749,7827210055,INDIV,Other
5266815870,3659325909,7763810091,INDIV,Other
5266815870,4079325905,4726010097,INDIV,Other
5268415849,5874520795,6650110105,INDIV,Other
5271315699,6950920344,4438510006,INDIV,Other
5275015751,6001820799,5344110020,INDIV,Other
5275015751,6240020799,4093610103,INDIV,Other
5275015776,7332420663,0654810014,INDIV,Other
5275015776,8413520883,4137010046,INDIV,Other
5277015688,7952120350,4168110105,INDIV,Other
5280515871,5952626882,9616810050,INDIV,Other
5280515871,9521826895,7095510085,INDIV,Other
5284715823,1631634556,0686210008,MISSING,Other
5284715823,4025020334,1032110034,MISSING,Other
5284715823,5977034540,1032110034,MISSING,Other
5284715823,7698720761,0686210008,MISSING,Other
5284715823,8805920423,1429510091,MISSING,Other
5285115857,2779820835,0172810106,INDIV,Other
5285115857,3310720835,0929810074,INDIV,Other
5286515806,6625320400,3971310054,INDIV,Other
5286515806,8759920266,7076810086,INDIV,Other
5287015733,9059220787,4031910044,INDIV,Other
5287015733,9130820787,5639510013,INDIV,Other
5289115845,6415437305,3569710097,INDIV,Other
5289115845,7753937286,0956910015,INDIV,Other
5289115845,8618437327,3569710097,INDIV,Other
5289215752,1082020627,9997810095,INDIV,Other
5289215752,3453620381,8221110060,INDIV,Other
5289715841,9548620427,9058910032,INDIV,Other
5296515790,8328120349,0378110106,MISSING,Other
5297415771,7410020812,9331210032,INDIV,Other
5297815847,2856320785,0319210079,INDIV,Other
5302715745,0538620746,7649410072,INDIV,Other
5302715745,1085420656,4381210108,INDIV,Other
5312715736,1505520462,6866410005,INDIV,Other
5313015814,6727827963,8610010001,INDIV,Other
5313515738,7766529734,6865610029,INDIV,Other
5313515738,8523729736,2056410040,INDIV,Other
5313615862,4641320863,7104610030,MISSING,Other
5313615862,9752820869,7104610030,MISSING,Other
5313915835,9598920471,5246010056,INDIV,Other
5314615699,6201620560,8111910073,INDIV,Other
5314615699,7793820382,4241610053,INDIV,Other
5316715710,2988020667,1177210055,INDIV,Other
5317815742,2954320597,7715110092,INDIV,Other
5317815742,8448720590,9432410007,INDIV,Other
5322815847,0538020786,9794910033,MISSING,Other
5323915808,6455420835,7817010104,INDIV,Other
5323915808,7423120426,4441410076,INDIV,Other
5326215773,2982720773,6900610023,INDIV,Other
5326215773,5831120303,2276610059,INDIV,Other
5327315688,8981620682,8693110100,INDIV,Other
5327715846,9386420778,2573710058,MISSING,Other
5327815757,1171120724,6664210084,INDIV,Other
5327815757,6571821765,5400210017,INDIV,Other
5328215772,0306120726,6155710100,INDIV,Other
5328615754,0542535233,2917010020,INDIV,Other
5328615754,6335920791,2917010020,INDIV,Other
5331615736,4892520324,6282510053,INDIV,Other
5334415861,2193525157,8686210007,INDIV,Other
5334415861,2967225141,9812710035,INDIV,Other
5335515683,1612720416,4959410026,INDIV,Other
5335515683,2446720861,0643910064,INDIV,Other
5335515683,6949620661,9526010107,INDIV,Other
5335515683,9656220710,6108210058,INDIV,Other
5340715879,6889336685,7504410182,MISSING,Other
5340915746,4142920789,8541310108,MISSING,Other
5340915873,0294829501,5948310062,MISSING,Other
5340915873,3448329262,5948310062,MISSING,Other
5342815856,4834120830,6576310015,INDIV,Other
5342815856,5246020830,4255610098,INDIV,Other
5343015687,9273220366,9404210074,MISSING,Other
5344015827,4943920651,9070810058,INDIV,Other
5344215701,7933828337,6179610074,INDIV,Other
5344215701,8972220485,3859310098,INDIV,Other
5347015699,6109820644,6447610086,INDIV,Other
5347015699,8996820461,0209710007,INDIV,Other
5347115713,3459120441,2177810113,INDIV,Other
5347115713,8953932165,0683910053,INDIV,Other
5348915775,1765833274,5478610106,MISSING,Other
5348915775,3562020521,5478610106,MISSING,Other
5349415780,4323720870,2433310044,INDIV,Other
5349415780,6968120398,7664610040,INDIV,Other
5349715863,1673236606,5519710001,INDIV,Other
5349715863,6128120870,9708310022,INDIV,Other
5349715863,6715336566,7004110066,INDIV,Other
5356415871,1671326898,9308210073,INDIV,Other
5356415871,5438226894,1837410036,INDIV,Other
5356715817,7329320588,3315510011,INDIV,Other
5359615708,4194820850,5982410109,INDIV,Other
5359615708,4442020850,0924310082,INDIV,Other
5361115777,4544920835,7993010097,INDIV,Other
5361115777,4786820835,6813510017,INDIV,Other
5362315769,2443920508,7967010058,INDIV,Other
5362315769,8187420706,6685310092,INDIV,Other
5363515767,2906127613,0565310048,MISSING,Other
5363515767,4857834539,0565310048,MISSING,Other
5363515767,6674227607,6367010021,MISSING,Other
5363515767,6936127609,9296410000,MISSING,Other
5367515790,3656020503,0587110060,INDIV,Other
5369615848,4473320790,1265210009,INDIV,Other
5369615848,5330720790,9900410091,INDIV,Other
5376615818,5352920481,3565610099,MISSING,Other
5378715804,7114120402,3902210085,INDIV,Other
5378715804,7519420677,5317910053,INDIV,Other
5378715804,7881130241,5317910053,INDIV,Other
5383115817,2262920653,9215510007,INDIV,Other
5383115817,8621620274,0510110041,INDIV,Other
5383515825,1471620797,7220110043,INDIV,Other
5383515825,1505520797,0566410074,INDIV,Other
5390315842,1125320279,6321610076,INDIV,Other
5390315842,6498820413,1572610104,INDIV,Other
5393315813,0661720848,2837210113,INDIV,Other
5393315813,9553620847,8527710019,INDIV,Other
5394415709,2593820884,1403310061,MISSING,Other
5394415709,5553820642,3659810080,MISSING,Other
5396715699,3623320618,3860410075,INDIV,Other
5396715699,5828220528,5554610109,INDIV,Other
5398115722,7548320528,9649310044,INDIV,Other
5403415784,1914620712,0518510056,INDIV,Other
5405615766,8694320655,6709410059,INDIV,Other
5410815710,0489220616,5233110049,INDIV,Other
5411115841,4179420883,1340110008,INDIV,Other
5413015746,9410120847,9774510068,INDIV,Other
5413015746,9626220847,0868710101,INDIV,Other
5413315838,2554033541,8723310049,INDIV,Other
5413315838,7416033481,3147210086,INDIV,Other
5414115826,4596020262,1930710008,INDIV,Other
5414115826,6253120521,0890510040,INDIV,Other
5417315855,0734820860,2252810024,INDIV,Other
5417315855,3667420825,6227410106,INDIV,Other
5421415737,9578420478,8045410014,MISSING,Other
5422415856,4858920830,8636210093,INDIV,Other
5423215726,7126020643,5181010005,INDIV,Other
5423215726,8692520271,3000010091,INDIV,Other
5423915876,2963733346,4917510074,INDIV,Other
5423915876,5128433349,4645010039,INDIV,Other
5429015859,0511320846,4564410002,INDIV,Other
5429015859,0841020846,1094310086,INDIV,Other
5430415868,5602323838,3563510060,INDIV,Other
5430715854,1892720822,1858510002,MISSING,Other
5433515821,1304620646,4716310020,MISSING,Other
5434915868,1858523828,7669910069,INDIV,Other
5434915868,2482123831,5435810000,INDIV,Other
5434915868,4563837189,0300010081,INDIV,Other
5434915868,7143737206,0764410046,INDIV,Other
5435415747,1803420449,1210410094,MULTI,Other
5435415747,1893320715,6175710059,MULTI,Other
5435415747,4618020742,1210410094,MULTI,Other
5435415747,9910120385,6175710059,MULTI,Other
5438115860,6907420851,5673210032,INDIV,Other
5438115860,7539120851,6540610109,INDIV,Other
5439415808,3842220278,9391110107,INDIV,Other
5439415808,8489320574,7697210026,INDIV,Other
5441615805,0564924238,1846510050,INDIV,Other
5441615805,1374524241,4765710078,INDIV,Other
5441915763,2493427182,8778610016,INDIV,Other
5441915796,9699420610,4786610101,MISSING,Other
5446015831,9720720393,8934010024,MISSING,Other
5447615869,4486531372,4150510014,INDIV,Other
5447615869,4632126205,0325210080,MULTI,Other
5447715723,1380520772,5674910103,MULTI,Other
5447715723,7212120611,5535610070,MULTI,Other
5447715723,7515820392,0299910091,MULTI,Other
5447715723,8043920340,9295910060,MULTI,Other
5453015850,0330420801,1486110084,INDIV,Other
5453015850,0404020801,5185110049,INDIV,Other
5457715755,4215820551,2565010081,INDIV,Other
5457715755,9751920752,6684510110,INDIV,Other
5460615788,2290420639,4342010005,MULTI,Other
5460615788,3487120422,7468610087,MULTI,Other
5460615788,5097820550,3874610022,INDIV,Other
5460615788,6139720377,0046010049,INDIV,Other
5461515869,5054437783,9015010005,INDIV,Other
5461515869,8624437801,1777210038,INDIV,Other
5463215806,5961730514,6931510083,INDIV,Other
5463215806,6697130538,7754310000,INDIV,Other
5463315874,6065230786,5623810031,MULTI,Other
5463315874,6664830786,8798310060,MULTI,Other
5464315687,3560820681,5706010006,MULTI,Other
5473915725,1919620298,8010710112,INDIV,Other
5473915725,4118520328,6879410026,INDIV,Other
5475715869,8001924927,7312210055,INDIV,Other
5475715869,8715724903,9847410086,INDIV,Other
5477215765,6401820314,5773010044,MISSING,Other
5477215822,0277420550,5841310031,INDIV,Other
5477215822,6760720688,5635210063,INDIV,Other
5478515736,2295120709,7909310086,INDIV,Other
5478515736,3345520332,8458010006,INDIV,Other
5479315813,3317220602,2352010084,INDIV,Other
5479315813,8618820610,6394910114,INDIV,Other
5479415876,3319333367,0180910019,INDIV,Other
5479415876,4156433341,3892010054,INDIV,Other
5479415876,4694533351,0180910019,INDIV,Other
5479415876,7298533377,3892010054,INDIV,Other
5480215873,7947329261,2705810077,INDIV,Other
5481315758,2072820574,0220810002,INDIV,Other
5481315758,2724620758,8482910081,INDIV,Other
5482415751,4038320585,5552210088,INDIV,Other
5483015822,0077721531,8011010111,INDIV,Other
5483015822,2017820493,9950710009,INDIV,Other
5483015854,9566924336,5922110040,MULTI,Other
5487415738,2734820449,0697110099,MISSING,Other
5487515700,5146920504,2855510107,INDIV,Other
5489715830,9816220539,8794110078,INDIV,Other
5489715830,9958220688,3179810110,INDIV,Other
5490615878,5213935470,7719910044,INDIV,Other
5490615878,5495135467,9899210079,INDIV,Other
5491015739,0283233839,3858810097,INDIV,Other
5491015739,4744333865,4132510016,INDIV,Other
5491015739,8263031112,4132510016,INDIV,Other
5491015739,9785631102,3858810097,INDIV,Other
5493215836,6166620525,8343810038,INDIV,Other
5493815868,1655923846,3006210052,INDIV,Other
5493815868,8228923832,5805610019,INDIV,Other
5498815766,6455120702,1787910085,INDIV,Other
5498815766,9488920729,8892510057,INDIV,Other
5499515856,4740220830,9937310091,INDIV,Other
5499515856,5710720830,0755710055,INDIV,Other
5504715699,5208320467,3567810084,INDIV,Other
5504715699,7446320694,5536410003,INDIV,Other
5506715814,3777820524,6994410064,INDIV,Other
5506715814,4542520607,5032110097,INDIV,Other
5506915749,2070620540,6323910043,INDIV,Other
5507015854,2866934147,1257210009,INDIV,Other
5507015854,6591127342,1257210009,INDIV,Other
5507015854,7930527353,2316710092,INDIV,Other
5508115792,1858920368,2494110102,INDIV,Other
5508815800,0629420673,9053110052,INDIV,Other
5508815800,4926220502,0065610019,INDIV,Other
5509515714,0335320303,3642410063,MISSING,Other
5509515714,0335320303,8112310100,MISSING,Other
5511715680,0474020957,1225710004,INDIV,Other
5511715680,7820320827,0078910099,INDIV,Other
5515415848,7043828410,2974210039,INDIV,Other
5515415848,8006928406,3838510006,INDIV,Other
5518515792,2148325417,1816610073,INDIV,Other
5518515792,9168925423,5877710035,INDIV,Other
5522015775,4960320658,1213310048,INDIV,Other
5522015775,8081720755,2618710082,INDIV,Other
5522615836,8087720868,9455510052,INDIV,Other
5522615836,8458520868,0958710019,INDIV,Other
5527015751,3712020693,4818110045,INDIV,Other
5530015756,8693720319,2839710077,INDIV,Other
5532115781,2337620739,0600710073,INDIV,Other
5532115781,7290220376,3019610039,INDIV,Other
5533615794,5396620279,5596510024,INDIV,Other
5533615794,8114220570,5012410058,INDIV,Other
5538315868,0720623837,8590510066,INDIV,Other
5540215852,8919520810,3673210019,INDIV,Other
5540315840,6289120494,9360210110,INDIV,Other
5540315840,7815520444,1748710006,INDIV,Other
5540415867,5479722717,3146110095,INDIV,Other
5540415867,6724722717,2502310010,INDIV,Other
5545715734,0005920494,3932810030,INDIV,Other
5545715734,0546420425,4257710072,INDIV,Other
5545715734,2227620380,4257710072,INDIV,Other
5545715734,5051720436,3932810030,INDIV,Other
5545715734,6321320432,3932810030,INDIV,Other
5545715734,7255020716,4257710072,INDIV,Other
5547115852,5783820912,9931010096,INDIV,Other
5547115852,7599320884,3673210019,INDIV,Other
5549215879,0004436719,8301210097,INDIV,Other
5549215879,6916836729,0600710069,INDIV,Other
5556715680,2069220748,2033410003,INDIV,Other
5558915874,1724630784,1783810017,MISSING,Other
5560215770,1286920581,3712210021,INDIV,Other
5560215770,7299520583,2246710020,INDIV,Other
5561115798,6879520672,7337610016,MISSING,Other
5563715792,6232623884,4876210049,INDIV,Other
5563715792,7532824050,4876210049,INDIV,Other
5563715792,8085923670,5247610016,INDIV,Other
5564315708,7279520833,6949910007,INDIV,Other
5564315708,7909820833,1478010025,INDIV,Other
5566215838,2807420407,0049410075,INDIV,Other
5571015706,6295720502,1209210055,INDIV,Other
5573615813,4137620305,4514610056,INDIV,Other
5578015847,3995720785,4262110059,INDIV,Other
5578015847,4714320785,7832110090,INDIV,Other
5583615876,6182633377,0180910019,INDIV,Other
5583615876,7369633370,3892010054,INDIV,Other
5594515735,5764420309,1880410027,INDIV,Other
5595915848,2358829493,0307910032,INDIV,Other
5595915848,3312229497,9240910063,INDIV,Other
5599415847,2474428250,8474810019,INDIV,Other
5599615860,8726020851,5667810072,INDIV,Other
5601715837,6737220346,7288310052,INDIV,Other
5601715837,8207320496,9499010088,INDIV,Other
5601915865,0629020884,2270610057,INDIV,Other
5601915865,9941920883,3826310029,INDIV,Other
5603315732,3197920629,0563110085,INDIV,Other
5605415863,7234320870,6455610044,INDIV,Other
5605415863,7235220870,7558110081,INDIV,Other
5606515808,6976820726,3140610102,INDIV,Other
5606515808,9884120592,3533710075,INDIV,Other
5607215700,0700725389,9188210078,INDIV,Other
5607215700,6471325366,5282810044,INDIV,Other
5607515856,5831220830,7418010055,INDIV,Other
5607515856,6766720830,2476310060,INDIV,Other
5608415875,1361932177,3064110072,INDIV,Other
5608415875,4477632177,4187510032,INDIV,Other
5608415875,6990534564,2177810113,INDIV,Other
5608415875,7912434570,5652510080,INDIV,Other
5609015739,3561223928,2834910017,INDIV,Other
5609415701,1961020601,6778110098,MISSING,Other
5610315843,9388520442,0707410099,INDIV,Other
5610315860,8241320851,7607610037,MISSING,Other
5613515821,2660120695,1354110089,INDIV,Other
5613515821,3525320334,3144010057,INDIV,Other
5614915833,2320820859,8410910034,INDIV,Other
5614915833,2336720859,1066110003,INDIV,Other
5615715696,5066120266,2952310073,INDIV,Other
5615715696,6872820362,5539410106,INDIV,Other
5616215792,1721332056,5384710139,MISSING,Other
5617715749,1231122872,7939810030,INDIV,Other
5617715749,7672422861,1333710063,INDIV,Other
5618215713,5529520560,4215910012,INDIV,Other
5624815879,0121036725,1701610071,INDIV,Other
5624815879,7339136715,5217010101,INDIV,Other
5626615792,3048420643,5179410039,MISSING,Other
5626615792,8115233494,5179410039,MISSING,Other
5627515879,3102936708,8289210110,MULTI,Other
5627515879,6485236716,7294110075,MULTI,Other
5629415869,3187224956,7016210091,INDIV,Other
5629415869,3294124951,2324110008,INDIV,Other
5636715742,1185220843,2596810006,INDIV,Other
5640115681,2052829333,0095110053,INDIV,Other
5640115681,2367929336,2480210085,INDIV,Other
5641615813,2660420406,3119610000,INDIV,Other
5641615813,7377220273,9493710034,INDIV,Other
5642215760,3832420436,0116110005,MISSING,Other
5647815784,1483520356,4285210108,INDIV,Other
5651315719,2013520304,1745910078,MISSING,Other
5651315719,6652224628,6603210012,MISSING,Other
5652115718,7630920352,4578910108,INDIV,Other
5652515878,0728035501,8123510040,MISSING,Other
5652515878,6498335500,5014810062,MISSING,Other
5652515878,7927835497,2727410012,MISSING,Other
5652815860,8845020851,1155610094,INDIV,Other
5654315839,2421220420,3978210100,INDIV,Other
5654315839,7419420564,4430110013,INDIV,Other
5654415860,8105820851,8351210046,INDIV,Other
5654415860,8245520851,2021710097,INDIV,Other
5658715801,3988735374,7988810071,INDIV,Other
5658715801,4103126239,1840010060,INDIV,Other
5658715801,4392226236,3775810026,INDIV,Other
5658715801,8975735361,0151010102,INDIV,Other
5658815812,8969620657,5780710048,INDIV,Other
5661215857,4523620835,4084710012,INDIV,Other
5662015858,2300820840,8689910076,INDIV,Other
5663115768,3679531972,2323210033,INDIV,Other
5663115768,4464120672,8287410002,INDIV,Other
5663115768,6117620581,2323210033,INDIV,Other
5666615803,5361320465,7720810066,MISSING,Other
5668415745,1610720288,9790910109,INDIV,Other
5668415745,8167220315,6195910053,INDIV,Other
5668615860,8251120851,7270710033,INDIV,Other
5670015842,3722520703,2396810061,INDIV,Other
5671515847,7358020785,4655310024,MISSING,Other
5672015847,8633220785,8782310049,MISSING,Other
5677815827,7531420630,3593310016,INDIV,Other
5677815827,8564520374,1670010045,INDIV,Other
5677915704,0893020320,0002210113,INDIV,Other
5678115760,9146920679,0977310032,MISSING,Other
5682615790,3702520604,1781310043,INDIV,Other
5683415790,4920720272,8516710094,INDIV,Other
5684115682,1669920340,3663310108,INDIV,Other
5684115682,7856920581,9718010019,INDIV,Other
5684315770,5684420519,6148410061,INDIV,Other
5689615742,5756420450,4814510011,MISSING,Other
5690415750,3980820330,7872910074,INDIV,Other
5690415750,4589120547,5371110113,INDIV,Other
5691915877,5382034571,1973210081,INDIV,Other
5691915877,9196034571,7739710003,INDIV,Other
5694915695,8667032657,2814110033,INDIV,Other
5694915695,9881232652,6047410001,INDIV,Other
5694915830,3569020300,9932510027,MISSING,Other
5696115707,7884720305,0704210109,INDIV,Other
5696115707,8628220657,4974810076,INDIV,Other
5697515807,4999934679,7981910030,INDIV,Other
5705415853,4944837824,7604210064,INDIV,Other
5705415853,8394037836,6953110092,INDIV,Other
5705715720,1317323661,5233110049,INDIV,Other
5705715720,3623923662,9002310016,INDIV,Other
5707015761,7874620591,3047610016,INDIV,Other
5710615833,4516520422,3759710093,INDIV,Other
5712015819,7697422365,5140310046,INDIV,Other
5714615757,0495220617,2047110100,MISSING,Other
5714615757,2076920575,4846210001,MISSING,Other
5718415757,9970920385,3738610058,MISSING,Other
5721115809,1936420428,5055310028,INDIV,Other
5721115809,5013320525,6958610113,INDIV,Other
5721815774,7671723594,2912210099,INDIV,Other
5721815774,9796423599,2899710015,INDIV,Other
5723415856,1580120831,6973610050,MISSING,Other
5724815867,1277131221,8615910113,INDIV,Other
5724815867,3000931218,1262010080,INDIV,Other
5724815867,6980922730,9143810009,MULTI,Other
5730915715,3176820316,2730210057,MULTI,Other
5732415855,4470320825,7578810095,MISSING,Other
5732415855,5160520825,6856210015,MISSING,Other
5735515682,6716720517,8844810036,INDIV,Other
5735515682,8630420507,7055510066,INDIV,Other
5737415815,3592620757,4679010111,INDIV,Other
5737415815,6126620388,5999010073,INDIV,Other
5738315868,1499027487,6325810022,INDIV,Other
5738315868,8547823860,0172910107,INDIV,Other
5739615789,6100920270,4409010052,INDIV,Other
5739615828,2018523076,2364110089,INDIV,Other
5741415879,0243036734,2375210099,INDIV,Other
5741415879,3957436723,6849410067,INDIV,Other
5742015818,0560520732,0415510098,MULTI,Other
5742715823,0875320383,8456910077,INDIV,Other
5742715823,1034220389,6041810055,INDIV,Other
5742715823,2317020332,7044410089,INDIV,Other
5742715823,2578820623,6673610105,INDIV,Other
5742715823,3077020737,7888910054,INDIV,Other
5742715823,3103720708,1673610020,INDIV,Other
5742915873,2953629318,5779910003,INDIV,Other
5742915873,7265429326,9167010086,INDIV,Other
5743015794,2078020773,3378410068,INDIV,Other
5743015794,5744920739,3946010094,INDIV,Other
5744715855,1699930817,5779910003,INDIV,Other
5745015746,5140420276,0507410109,INDIV,Other
5747515772,9981820877,6394610067,INDIV,Other
5751715684,7855320550,8117210038,INDIV,Other
5755115681,0399132306,2021910047,INDIV,Other
5755115681,4678820557,2021910047,INDIV,Other
5758415831,2487020854,2113210022,INDIV,Other
5758415831,5118220494,1130510100,INDIV,Other
5761615872,2309134806,7312510018,INDIV,Other
5762215850,2160120801,9500110031,INDIV,Other
5762215850,2892520801,3627410001,INDIV,Other
5771315690,7591330257,5181010005,INDIV,Other
5774115749,0581725003,9151210074,INDIV,Other
5776315770,1434520799,2791110084,INDIV,Other
5776315770,2497820799,9864810020,INDIV,Other
5777415748,4759620561,4772710049,INDIV,Other
5777415748,5411920398,3950410086,INDIV,Other
5778615751,4188620676,3674610008,MISSING,Other
5778615751,6619834538,3674610008,MISSING,Other
5780315759,1179220418,6571110040,INDIV,Other
5781715858,2137420840,6512910092,INDIV,Other
5781715858,2258720840,0609710061,INDIV,Other
5782315689,0402132257,6613210038,INDIV,Other
5782315689,8001932259,1715410008,INDIV,Other
5788915776,6564920881,0019110013,INDIV,Other
5788915776,9171020354,7510310095,INDIV,Other
5791115682,5359720752,9763410099,MISSING,Other
5791115682,8126534542,9763410099,MISSING,Other
5791215824,4157020710,5485310042,INDIV,Other
5791215824,5823920747,4910710011,INDIV,Other
5791615873,8689629320,8918710046,INDIV,Other
5791615873,9550029314,1827610077,INDIV,Other
5792615758,7269620868,8796810049,INDIV,Other
5792615758,8012520868,9787910079,INDIV,Other
5793015856,8355120877,1280510071,INDIV,Other
5793015856,9982126522,7242410070,INDIV,Other
5799815811,6220520687,4758310013,INDIV,Other
5800215728,2771720753,4894110076,INDIV,Other
5802015711,4776420485,9121110113,INDIV,Other
5802015711,6946320330,6340310031,INDIV,Other
5802215834,9585820275,0839710052,INDIV,Other
5808415807,2424420721,7617310109,MISSING,Other
5808615761,4613020884,2035710060,INDIV,Other
5808615761,5023230593,2035710060,INDIV,Other
5808715858,2169920840,0103410018,INDIV,Other
5811915740,1698720288,2221310003,INDIV,Other
5811915740,4826420260,8860410085,INDIV,Other
5813415814,3147520483,6076610015,INDIV,Other
5813415814,9324120531,9362710094,INDIV,Other
5813815707,3362827157,5471510065,INDIV,Other
5813815707,8094627148,5758410112,INDIV,Other
5816115861,0086920857,2364110089,INDIV,Other
5816815822,9209622836,7315510003,MISSING,Other
5819915717,2088220524,0301310072,INDIV,Other
5819915717,6909120749,9818110041,INDIV,Other
5820515783,8824520524,3960210084,INDIV,Other
5820615839,1682120541,4198810051,MISSING,Other
5820615839,2894420533,0370510019,MISSING,Other
5824115702,0558020794,4987510084,INDIV,Other
5824515830,4409020698,3422410058,MISSING,Other
5826715860,9850520851,6414510044,INDIV,Other
5826715860,9961120851,8267110012,INDIV,Other
5828815857,9467220864,6813510017,INDIV,Other
5828815857,9906420864,7993010097,INDIV,Other
5829815875,3597932196,0022010026,MULTI,Other
5833715879,0315536761,0496410086,INDIV,Other
5833715879,5721836794,0496410086,INDIV,Other
5833915831,5154120307,2761510037,INDIV,Other
5833915831,7891520462,4676010072,INDIV,Other
5834815876,8352233403,8166110027,INDIV,Other
5834815876,9271133403,2231710113,INDIV,Other
5836315830,3800431969,6844810058,INDIV,Other
5836315830,4691231972,0734610092,INDIV,Other
5838715784,3937420751,9237010091,INDIV,Other
5840115741,5756020500,6074710020,MISSING,Other
5840815856,1118531736,3087010036,INDIV,Other
5840815856,3095931738,5600310002,INDIV,Other
5840815856,6522220855,7739710003,INDIV,Other
5840815856,6817620855,1973210081,INDIV,Other
5844415784,1308820638,4409010052,INDIV,Other
5845215865,3946620884,9659810032,INDIV,Other
5845215865,4078220884,6639610002,INDIV,Other
5845415695,2045136891,4026010010,INDIV,Other
5845415695,6691936909,7975710039,INDIV,Other
5846315708,1212820364,3856410077,INDIV,Other
5846315708,2785520470,1052010112,INDIV,Other
5847215791,2504320440,9918510047,INDIV,Other
5847215791,9481420770,3523410016,INDIV,Other
5848915853,3357626902,4490510025,MULTI,Other
5848915853,9568126919,0915910059,MULTI,Other
5851915771,8108220512,9889710015,MISSING,Other
5854015719,7379920635,6977510058,MISSING,Other
5855015874,9425530871,2645510066,INDIV,Other
5856115811,5637220397,3051410098,MULTI,Other
5857815874,0644230858,0137510060,INDIV,Other
5857815874,7331530847,0988510031,INDIV,Other
5858915794,2238720798,5753610029,INDIV,Other
5858915794,3194020811,5984910058,INDIV,Other
5861515687,7328120310,5862210066,MISSING,Other
5866315857,4860220835,5253810116,MISSING,Other
5869515691,2086720854,6180810108,INDIV,Other
5869515691,2448120854,8751110076,INDIV,Other
5874615877,6299934587,6117610103,INDIV,Other
5874915872,0488127995,2337810005,INDIV,Other
5874915872,9961727987,0944510094,INDIV,Other
5882515780,1655120884,7142910036,INDIV,Other
5882515780,4780820795,7029210066,INDIV,Other
5882515780,8748935841,7142910036,INDIV,Other
5883715796,1423623413,6442310109,INDIV,Other
5884415783,9047120711,2957910072,MISSING,Other
5887215695,0107120717,9721010100,MISSING,Other
5887915709,1029920871,7656410104,INDIV,Other
5889415851,4631920807,9648210045,MISSING,Other
5890715871,0840526946,3164410037,INDIV,Other
5890715871,0961826946,3114410004,INDIV,Other
5891215785,7494137403,7573810028,INDIV,Other
5891215785,7961237413,1636110108,INDIV,Other
5891315876,9610633396,0524510033,MISSING,Other
5896215776,9599220440,3872110033,INDIV,Other
5896215776,9973820371,5178610000,INDIV,Other
5897415841,4253120340,5465710086,INDIV,Other
5897415841,7737820310,6675910083,INDIV,Other
5897815724,3134320587,9955710054,INDIV,Other
5897815724,6160420728,0017210022,INDIV,Other
5899315879,3415836744,3378610078,INDIV,Other
5901715855,1559720881,0137510060,INDIV,Other
5901715855,6214620825,0988510031,INDIV,Other
5902415763,0401220267,5758810025,INDIV,Other
5902415763,7960720494,7683710057,INDIV,Other
5902715731,0849520483,6083410016,INDIV,Other
5902715731,9003720606,1613110047,INDIV,Other
5903115853,6250220884,6500710066,INDIV,Other
5903815798,1400031561,5072010049,INDIV,Other
5903815798,3612531466,9546210112,INDIV,Other
5903815798,4061531558,9546210112,INDIV,Other
5903815798,6414736158,9546210112,INDIV,Other
5903815798,7909931450,5072010049,INDIV,Other
5904115708,0956620851,8188310107,MISSING,Other
5904115708,7205528771,7647910087,MISSING,Other
5904115708,7738733541,7647910087,MISSING,Other
5904115708,8019633482,8188310107,MISSING,Other
5904115708,8736833554,8376010058,MISSING,Other
5904115708,9262020448,7647910087,MISSING,Other
5904115708,9859020412,8376010058,MISSING,Other
5904815786,7934620884,7116710001,INDIV,Other
5905115768,3708420505,3002710093,INDIV,Other
5905115768,4423220619,3011210009,INDIV,Other
5905115768,5472720317,3002710093,INDIV,Other
5905115768,8663120407,3011210009,INDIV,Other
5909415777,6522920826,5468610064,INDIV,Other
5909415810,5993920404,7077310003,MISSING,Other
5914415707,9249020801,5071810043,INDIV,Other
5914415707,9699420801,1390110074,INDIV,Other
5915015879,5119036753,7454110182,MISSING,Other
5915015879,6726037869,7454110182,MISSING,Other
5915315739,0225420509,8629210101,INDIV,Other
5915315739,2122720954,4291610059,INDIV,Other
