"PVWatts: Hourly PV Performance Data"
"Requested Location:","San Rafael, CA"
"Location:","Lat, Lon: 37.97, -122.54"
"Lat (deg N):","37.97"
"Long (deg W):","122.54"
"Elev (m):","59.599998474121"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","18.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","14","3","0","0","7","1","0","7","0","0"
"1","14","4","0","0","7","1","0","7","0","0"
"1","14","5","0","0","8","2","0","8","0","0"
"1","14","6","0","0","9","2","0","9","0","0"
"1","14","7","0","0","9","2","0","9","0","0"
"1","14","8","0","23","10","3","21.788","8.708","80.613","58.726"
"1","14","9","0","42","9","3","39.835","8.203","147.715","124.549"
"1","14","10","0","65","9","4","61.732","8.826","228.288","203.532"
"1","14","11","8","174","9","3","179.463","11.775","654.943","620.763"
"1","14","12","139","233","10","3","369.284","17.725","1310.078","1258.132"
"1","14","13","51","200","10","4","250.585","14.771","901.326","860.933"
"1","14","14","46","161","9","3","200.48","12.809","726.224","690.304"
"1","14","15","431","83","9","3","316.46","15.505","1091.872","1046.287"
"1","14","16","199","43","9","3","119.864","11.006","399.783","371.443"
"1","14","17","0","0","8","3","0","8","0","0"
"1","14","18","0","0","8","3","0","8","0","0"
"1","14","19","0","0","7","3","0","7","0","0"
"1","14","20","0","0","7","3","0","7","0","0"
"1","14","21","0","0","7","3","0","7","0","0"
"1","14","22","0","0","7","3","0","7","0","0"
"1","14","23","0","0","7","3","0","7","0","0"
"1","15","0","0","0","6","3","0","6","0","0"
"1","15","1","0","0","6","3","0","6","0","0"
"1","15","2","0","0","5","3","0","5","0","0"
"1","15","3","0","0","5","3","0","5","0","0"
"1","15","4","0","0","5","2","0","5","0","0"
"1","15","5","0","0","4","2","0","4","0","0"
"1","15","6","0","0","4","2","0","4","0","0"
"1","15","7","0","0","5","2","0","5","0","0"
"1","15","8","640","39","7","2","291.116","13.015","953.662","911.876"
"1","15","9","816","54","8","2","520.122","21.236","1756.316","1689.985"
"1","15","10","889","64","9","1","686.599","30.862","2263.608","2178.675"
"1","15","11","924","69","10","1","789.59","35.516","2561.91","2464.923"
"1","15","12","930","70","11","1","814.06","37.58","2617.568","2518.24"
"1","15","13","904","70","11","2","757.34","32.017","2496.344","2402.077"
"1","15","14","405","141","11","2","433.311","23.425","1481.508","1424.255"
"1","15","15","701","61","10","2","425.596","21.154","1419.738","1364.429"
"1","15","16","432","36","8","2","183.195","12.56","582.292","549.836"
"1","15","17","0","0","7","2","0","7","0","0"
"1","15","18","0","0","7","2","0","7","0","0"
"1","15","19","0","0","6","2","0","6","0","0"
"1","15","20","0","0","6","2","0","6","0","0"
"1","15","21","0","0","6","2","0","6","0","0"
"1","15","22","0","0","6","1","0","6","0","0"
"1","15","23","0","0","6","1","0","6","0","0"
"1","16","0","0","0","6","1","0","6","0","0"
"1","16","1","0","0","5","1","0","5","0","0"
"1","16","2","0","0","5","1","0","5","0","0"
"1","16","3","0","0","5","1","0","5","0","0"
"1","16","4","0","0","5","1","0","5","0","0"
"1","16","5","0","0","5","1","0","5","0","0"
"1","16","6","0","0","5","1","0","5","0","0"
"1","16","7","0","0","5","1","0","5","0","0"
"1","16","8","0","34","6","1","32.244","4.359","121.568","98.906"
"1","16","9","278","123","8","1","296.508","15.473","1042.772","998.557"
"1","16","10","170","189","9","0","327.016","22.483","1131.055","1084.36"
"1","16","11","177","225","10","0","386.441","25.863","1319.247","1267.024"
"1","16","12","385","204","10","0","538.219","31.542","1786.694","1719.316"
"1","16","13","220","213","11","0","401.049","28.941","1347.789","1294.699"
"1","16","14","122","173","10","0","271.837","22.369","940.222","898.796"
"1","16","15","11","102","10","0","107.922","14.826","387.534","359.459"
"1","16","16","3","41","10","0","42.08","9.567","154.522","131.225"
"1","16","17","0","0","9","0","0","9","0","0"
"1","16","18","0","0","9","1","0","9","0","0"
"1","16","19","0","0","9","1","0","9","0","0"
"1","16","20","0","0","9","1","0","9","0","0"
"1","16","21","0","0","9","1","0","9","0","0"
"1","16","22","0","0","9","1","0","9","0","0"
"1","16","23","0","0","8","1","0","8","0","0"
"1","17","0","0","0","8","1","0","8","0","0"
"1","17","1","0","0","7","1","0","7","0","0"
"1","17","2","0","0","7","1","0","7","0","0"
"1","17","3","0","0","6","1","0","6","0","0"
"1","17","4","0","0","6","1","0","6","0","0"
"1","17","5","0","0","6","1","0","6","0","0"
"1","17","6","0","0","6","1","0","6","0","0"
"1","17","7","0","0","7","1","0","7","0","0"
"1","17","8","351","55","9","2","202.896","12.571","681.492","646.669"
"1","17","9","352","115","10","2","335.835","17.945","1165.177","1117.505"
"1","17","10","313","175","11","2","417.336","21.587","1446.08","1389.946"
"1","17","11","22","193","12","2","210.564","17.274","749.499","713.002"
"1","17","12","98","234","12","2","327.729","19.74","1152.553","1105.243"
"1","17","13","47","203","13","3","250.756","18.248","888.045","848.001"
"1","17","14","46","165","12","3","204.786","15.925","731.696","695.641"
"1","17","15","0","17","12","3","16.097","11.166","58.92","37.437"
"1","17","16","0","11","11","3","10.407","9.487","38.375","17.27"
"1","17","17","0","0","11","4","0","11","0","0"
"1","17","18","0","0","11","3","0","11","0","0"
"1","17","19","0","0","11","3","0","11","0","0"
"1","17","20","0","0","11","2","0","11","0","0"
"1","17","21","0","0","10","2","0","10","0","0"
"1","17","22","0","0","9","2","0","9","0","0"
"1","17","23","0","0","8","1","0","8","0","0"
"1","18","0","0","0","8","1","0","8","0","0"
"1","18","1","0","0","8","1","0","8","0","0"
"1","18","2","0","0","8","1","0","8","0","0"
"1","18","3","0","0","8","2","0","8","0","0"
"1","18","4","0","0","8","2","0","8","0","0"
"1","18","5","0","0","9","2","0","9","0","0"
"1","18","6","0","0","9","2","0","9","0","0"
"1","18","7","0","0","10","3","0","10","0","0"
"1","18","8","52","67","10","3","90.91","10.426","325.399","298.647"
"1","18","9","257","128","10","3","291.129","15.593","1024.751","981.033"
"1","18","10","0","9","11","3","8.527","10.201","31.344","10.368"
"1","18","11","393","197","12","3","529.336","23.1","1827.861","1759.051"
"1","18","12","507","178","12","4","616.98","25.141","2110.97","2031.886"
"1","18","13","158","221","11","3","364.919","19.765","1281.408","1230.323"
"1","18","14","761","85","11","3","607.256","24.873","2054.953","1977.961"
"1","18","15","0","73","10","2","70.522","12.094","257.074","231.736"
"1","18","16","379","42","9","2","176.257","12.086","569.978","537.81"
"1","18","17","0","0","8","2","0","8","0","0"
"1","18","18","0","0","8","2","0","8","0","0"
"1","18","19","0","0","7","2","0","7","0","0"
"1","18","20","0","0","7","2","0","7","0","0"
