"PVWatts: Hourly PV Performance Data"
"Requested Location:","Oceanside, CA"
"Location:","Lat, Lon: 33.21, -117.38"
"Lat (deg N):","33.21"
"Long (deg W):","117.38"
"Elev (m):","28.227272033691"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.164"
"Capacity Factor (%)","18.9"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","20","3","0","0","11","3","0","11","0","0"
"4","20","4","0","0","11","3","0","11","0","0"
"4","20","5","58","18","11","3","16.019","9.582","59.042","37.556"
"4","20","6","481","78","12","3","184.614","14.8","557.68","525.798"
"4","20","7","695","105","14","3","430.207","23.179","1413.302","1358.193"
"4","20","8","791","126","15","3","665.854","30.328","2201.252","2118.735"
"4","20","9","847","139","16","3","861.484","36.369","2794.825","2687.85"
"4","20","10","912","125","17","3","1000.83","40.937","3180.84","3056.202"
"4","20","11","922","129","18","3","1062.275","43.582","3331.941","3200.011"
"4","20","12","915","131","18","3","1045.56","43.351","3283.238","3153.682"
"4","20","13","908","120","18","4","957.607","39.241","3068.057","2948.722"
"4","20","14","860","118","18","4","797.882","35.735","2589.541","2491.395"
"4","20","15","781","110","17","4","580.275","29.83","1902.587","1831.138"
"4","20","16","674","85","16","5","336.944","22.23","1068.433","1023.504"
"4","20","17","412","53","14","4","102.293","15.446","278.352","252.578"
"4","20","18","0","0","13","4","0","13","0","0"
"4","20","19","0","0","12","3","0","12","0","0"
"4","20","20","0","0","12","3","0","12","0","0"
"4","20","21","0","0","12","2","0","12","0","0"
"4","20","22","0","0","12","2","0","12","0","0"
"4","20","23","0","0","12","2","0","12","0","0"
"4","21","0","0","0","12","2","0","12","0","0"
"4","21","1","0","0","12","2","0","12","0","0"
"4","21","2","0","0","12","2","0","12","0","0"
"4","21","3","0","0","12","2","0","12","0","0"
"4","21","4","0","0","12","2","0","12","0","0"
"4","21","5","75","20","12","2","17.802","10.427","65.374","43.77"
"4","21","6","506","77","13","1","190.074","16.925","566.566","534.477"
"4","21","7","241","191","15","1","301.251","23.405","1016.287","972.801"
"4","21","8","137","297","16","1","388.228","27.646","1312.47","1260.452"
"4","21","9","201","382","17","2","554.597","31.27","1848.008","1778.492"
"4","21","10","900","134","18","2","998.834","43.943","3126.041","3003.994"
"4","21","11","903","142","18","3","1056.382","43.447","3315.77","3184.631"
"4","21","12","894","145","18","3","1038.733","43.186","3264.574","3135.922"
"4","21","13","887","134","18","4","952.411","39.12","3053.313","2934.663"
"4","21","14","843","128","17","4","794.736","34.684","2592.965","2494.674"
"4","21","15","772","116","16","4","580.805","28.849","1913.875","1842.022"
"4","21","16","608","104","15","4","331.345","22.023","1060.241","1015.541"
"4","21","17","336","64","14","3","102.049","15.65","293.561","267.474"
"4","21","18","0","0","12","3","0","12","0","0"
"4","21","19","0","0","12","3","0","12","0","0"
"4","21","20","0","0","12","3","0","12","0","0"
"4","21","21","0","0","12","3","0","12","0","0"
"4","21","22","0","0","12","3","0","12","0","0"
"4","21","23","0","0","12","3","0","12","0","0"
"4","22","0","0","0","12","3","0","12","0","0"
"4","22","1","0","0","12","3","0","12","0","0"
"4","22","2","0","0","12","3","0","12","0","0"
"4","22","3","0","0","12","3","0","12","0","0"
"4","22","4","0","0","12","2","0","12","0","0"
"4","22","5","62","21","12","2","18.499","10.447","67.925","46.274"
"4","22","6","493","80","13","2","190.895","16.337","574.126","541.861"
"4","22","7","78","195","14","2","224.56","18.871","785.19","747.796"
"4","22","8","94","293","16","2","350.596","24.386","1204.807","1155.985"
"4","22","9","885","125","17","2","875.591","39.331","2798.748","2691.6"
"4","22","10","925","124","18","2","1012.657","45.204","3148.678","3025.565"
"4","22","11","931","131","19","2","1073.273","48.002","3289.829","3159.952"
"4","22","12","923","133","20","3","1055.081","45.494","3276.622","3147.386"
"4","22","13","910","125","19","4","963.962","40.358","3071.031","2951.558"
"4","22","14","870","119","19","5","806.06","34.971","2625.917","2526.235"
"4","22","15","801","108","18","6","589.638","28.282","1947.206","1874.156"
"4","22","16","642","98","17","5","337.885","23.274","1071.538","1026.523"
"4","22","17","376","61","15","5","104.326","16.259","292.216","266.156"
"4","22","18","0","0","13","4","0","13","0","0"
"4","22","19","0","0","13","3","0","13","0","0"
"4","22","20","0","0","13","2","0","13","0","0"
"4","22","21","0","0","12","1","0","12","0","0"
"4","22","22","0","0","12","1","0","12","0","0"
"4","22","23","0","0","12","1","0","12","0","0"
"4","23","0","0","0","12","1","0","12","0","0"
"4","23","1","0","0","12","1","0","12","0","0"
"4","23","2","0","0","12","1","0","12","0","0"
"4","23","3","0","0","12","2","0","12","0","0"
"4","23","4","0","0","12","2","0","12","0","0"
"4","23","5","141","22","14","2","18.498","12.493","67.311","45.672"
"4","23","6","587","70","17","2","203.39","20.726","586.527","553.972"
"4","23","7","789","89","20","2","460.846","31.207","1454.044","1397.659"
"4","23","8","880","104","21","1","705.413","42.57","2193.584","2111.361"
"4","23","9","930","112","23","0","900.591","56.782","2625.398","2525.738"
"4","23","10","963","113","24","0","1037.745","62.537","2936.242","2822.956"
"4","23","11","971","115","25","1","1096.984","59.13","3165.328","3041.426"
"4","23","12","963","116","25","2","1077.081","53.959","3197.671","3072.231"
"4","23","13","948","109","24","3","981.934","47.718","3011.586","2894.863"
"4","23","14","904","106","23","3","815.602","42.848","2553.398","2456.766"
"4","23","15","830","99","22","4","597.385","35.165","1906.882","1835.279"
"4","23","16","724","78","20","4","348.903","27.436","1075.815","1030.68"
"4","23","17","468","52","17","3","108.493","18.889","283.783","257.898"
"4","23","18","0","0","15","2","0","15","0","0"
"4","23","19","0","0","14","1","0","14","0","0"
"4","23","20","0","0","14","1","0","14","0","0"
"4","23","21","0","0","14","0","0","14","0","0"
"4","23","22","0","0","14","0","0","14","0","0"
"4","23","23","0","0","14","0","0","14","0","0"
"4","24","0","0","0","14","0","0","14","0","0"
"4","24","1","0","0","14","0","0","14","0","0"
"4","24","2","0","0","14","0","0","14","0","0"
"4","24","3","0","0","14","0","0","14","0","0"
"4","24","4","0","0","14","0","0","14","0","0"
"4","24","5","118","23","15","0","19.068","11.878","69.576","47.895"
"4","24","6","530","77","17","0","198.053","22.743","574.961","542.676"
"4","24","7","755","94","20","0","451.043","36.822","1386.644","1332.361"
"4","24","8","839","113","22","0","687.822","48.105","2079.06","2001.171"
"4","24","9","880","129","23","0","876.339","55.993","2566.081","2468.919"
"4","24","10","920","130","24","0","1014.324","61.77","2882.574","2771.705"
"4","24","11","917","141","25","1","1069.124","58.322","3098.889","2978.116"
"4","24","12","901","148","25","1","1047.866","57.958","3043.254","2925.07"
"4","24","13","878","145","25","2","954.278","50.897","2877.923","2767.263"
"4","24","14","820","144","24","3","792.247","43.234","2476.288","2382.845"
"4","24","15","730","134","23","3","573.8","36.94","1819.4","1750.886"
"4","24","16","608","106","22","3","333.039","29.848","1027.598","983.801"
"4","24","17","329","67","19","3","103.99","20.766","294.885","268.769"
"4","24","18","0","0","16","2","0","16","0","0"
"4","24","19","0","0","16","1","0","16","0","0"
"4","24","20","0","0","16","1","0","16","0","0"
"4","24","21","0","0","16","0","0","16","0","0"
"4","24","22","0","0","16","0","0","16","0","0"
"4","24","23","0","0","16","0","0","16","0","0"
"4","25","0","0","0","16","0","0","16","0","0"
"4","25","1","0","0","16","0","0","16","0","0"
"4","25","2","0","0","16","1","0","16","0","0"
"4","25","3","0","0","16","1","0","16","0","0"
"4","25","4","0","0","16","1","0","16","0","0"
"4","25","5","42","24","17","1","21.884","15.316","78.633","56.782"
"4","25","6","388","103","19","1","189.331","23.01","574.392","542.121"
"4","25","7","674","121","22","1","440.7","34.646","1376.495","1322.525"
"4","25","8","770","146","24","0","676.246","49.569","2030.273","1954.193"
"4","25","9","823","164","25","0","868.816","57.557","2522.602","2427.251"
"4","25","10","892","151","26","0","1008.829","63.391","2840.578","2731.581"
"4","25","11","904","154","27","0","1068.906","66.588","2955.535","2841.374"
"4","25","12","900","153","27","0","1051.543","66.381","2910.871","2798.732"
"4","25","13","879","148","27","1","963.662","57.536","2802.987","2695.652"
"4","25","14","839","138","26","2","800.553","47.902","2442.023","2349.98"
"4","25","15","624","150","25","3","526.963","37.865","1665.839","1602.574"
"4","25","16","254","154","23","3","244.691","28.661","788.31","750.836"
"4","25","17","418","59","20","3","109.07","21.674","292.542","266.475"
"4","25","18","0","0","18","2","0","18","0","0"
"4","25","19","0","0","17","2","0","17","0","0"
"4","25","20","0","0","17","2","0","17","0","0"
"4","25","21","0","0","17","1","0","17","0","0"
"4","25","22","0","0","17","1","0","17","0","0"
"4","25","23","0","0","18","1","0","18","0","0"
"4","26","0","0","0","17","1","0","17","0","0"
"4","26","1","0","0","17","2","0","17","0","0"
"4","26","2","0","0","16","2","0","16","0","0"
"4","26","3","0","0","16","2","0","16","0","0"
"4","26","4","0","0","16","1","0","16","0","0"
"4","26","5","35","25","18","1","22.651","16.378","81.003","59.108"
"4","26","6","349","90","21","0","168.53","25.63","504.447","473.784"
"4","26","7","560","131","24","0","397.896","38.687","1223.268","1173.905"
"4","26","8","761","148","26","0","672.712","51.118","2003.359","1928.269"
"4","26","9","565","273","27","0","762.552","56.276","2231.075","2147.407"
"4","26","10","838","181","28","0","994.691","64.322","2785.858","2679.276"
"4","26","11","838","193","29","0","1050.159","67.814","2882.906","2772.023"
"4","26","12","816","203","28","0","1026.39","66.51","2839.123","2730.191"
"4","26","13","809","187","28","0","939","63.989","2633.59","2533.582"
"4","26","14","757","177","27","1","777.945","52.164","2320.661","2233.487"
