"PVWatts: Hourly PV Performance Data"
"Requested Location:","Merced, CA"
"Location:","Lat, Lon: 37.29, -120.5"
"Lat (deg N):","37.29"
"Long (deg W):","120.5"
"Elev (m):","50.150001525879"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.154"
"Capacity Factor (%)","18.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","4","12","957","107","41","3","1065.754","65.891","739.686","711.109"
"7","4","13","936","112","42","3","1000.089","65.503","695.377","668.78"
"7","4","14","911","108","42","3","872.384","62.677","614.939","591.748"
"7","4","15","866","101","42","3","689.589","58.507","492.344","473.881"
"7","4","16","792","90","41","3","470.597","52.346","334.536","321.337"
"7","4","17","663","74","38","2","240.293","44.499","157.059","148.674"
"7","4","18","410","46","33","1","47.812","34.006","31.861","26.167"
"7","4","19","0","0","30","1","0","30","0","0"
"7","4","20","0","0","29","1","0","29","0","0"
"7","4","21","0","0","27","1","0","27","0","0"
"7","4","22","0","0","26","1","0","26","0","0"
"7","4","23","0","0","25","1","0","25","0","0"
"7","5","0","0","0","24","0","0","24","0","0"
"7","5","1","0","0","24","0","0","24","0","0"
"7","5","2","0","0","23","0","0","23","0","0"
"7","5","3","0","0","23","0","0","23","0","0"
"7","5","4","0","0","23","0","0","23","0","0"
"7","5","5","293","38","26","0","29.963","24.057","25.858","20.279"
"7","5","6","581","74","29","1","189.325","33.292","126.215","118.547"
"7","5","7","723","96","32","1","408.477","43.666","299.799","287.634"
"7","5","8","802","113","35","1","627.634","53.75","458.127","440.884"
"7","5","9","848","125","38","1","811.277","62.424","572.051","550.577"
"7","5","10","865","140","41","1","944.818","69.381","642.011","617.7"
"7","5","11","879","144","43","1","1019.413","73.588","675.821","650.074"
"7","5","12","880","144","44","1","1026.07","74.93","674.695","648.996"
"7","5","13","878","134","45","1","967.697","74.442","637.954","613.812"
"7","5","14","851","128","45","1","842.723","71.106","565.499","544.282"
"7","5","15","801","120","44","1","666.54","65.167","458.501","441.244"
"7","5","16","704","112","43","1","449.629","57.729","311.528","299.02"
"7","5","17","561","90","41","1","229.499","48.661","150.034","141.815"
"7","5","18","305","53","37","1","50.486","38.223","35.213","29.455"
"7","5","19","0","0","34","2","0","34","0","0"
"7","5","20","0","0","32","2","0","32","0","0"
"7","5","21","0","0","30","1","0","30","0","0"
"7","5","22","0","0","28","1","0","28","0","0"
"7","5","23","0","0","27","1","0","27","0","0"
"7","6","0","0","0","27","0","0","27","0","0"
"7","6","1","0","0","26","0","0","26","0","0"
"7","6","2","0","0","26","1","0","26","0","0"
"7","6","3","0","0","25","1","0","25","0","0"
"7","6","4","0","0","25","1","0","25","0","0"
"7","6","5","141","46","26","1","37.285","25.184","32.008","26.311"
"7","6","6","436","99","29","1","180.895","33.064","126.892","119.209"
"7","6","7","695","100","32","1","399.719","43.374","294.103","282.103"
"7","6","8","781","116","35","1","616.845","53.419","451.109","434.11"
"7","6","9","838","126","37","1","803.956","61.229","570.748","549.326"
"7","6","10","890","121","40","1","949.01","68.513","648.169","623.6"
"7","6","11","911","122","42","2","1029.445","68.651","702.994","676.061"
"7","6","12","919","120","43","2","1041.456","70.08","705.205","678.175"
"7","6","13","901","124","44","2","979.835","69.676","664.803","639.529"
"7","6","14","881","116","44","3","856.228","64.265","598.121","575.611"
"7","6","15","842","106","43","3","680.509","59.275","483.915","465.757"
"7","6","16","775","91","41","4","464.132","51.156","332.249","319.12"
"7","6","17","656","73","37","5","237.971","41.517","157.995","149.588"
"7","6","18","412","45","32","4","47.072","32.393","31.423","25.737"
"7","6","19","0","0","28","3","0","28","0","0"
"7","6","20","0","0","26","2","0","26","0","0"
"7","6","21","0","0","24","2","0","24","0","0"
"7","6","22","0","0","22","2","0","22","0","0"
"7","6","23","0","0","20","2","0","20","0","0"
"7","7","0","0","0","19","2","0","19","0","0"
"7","7","1","0","0","19","2","0","19","0","0"
"7","7","2","0","0","18","2","0","18","0","0"
"7","7","3","0","0","17","2","0","17","0","0"
"7","7","4","0","0","17","2","0","17","0","0"
"7","7","5","345","35","19","2","27.298","17.87","24.241","18.692"
"7","7","6","637","65","21","1","191.156","25.135","129.747","121.999"
"7","7","7","730","97","24","1","411.294","35.756","313.974","301.393"
"7","7","8","816","111","26","2","633.593","42.189","491.398","472.969"
"7","7","9","869","120","29","2","822.627","50.413","619.742","596.353"
"7","7","10","857","153","32","2","955.806","57.007","697.21","670.532"
"7","7","11","876","154","34","2","1026.476","60.928","732.98","704.707"
"7","7","12","882","152","36","2","1036.443","63.248","730.405","702.249"
"7","7","13","920","116","37","2","990.135","63.159","697.837","671.131"
"7","7","14","896","111","37","3","864.142","57.573","626.927","603.243"
"7","7","15","853","103","36","3","683.989","52.41","505.061","486.134"
"7","7","16","769","95","34","3","465.515","45.173","344.14","330.648"
"7","7","17","642","77","32","3","238.335","37.478","162.217","153.709"
"7","7","18","391","47","28","3","48.442","28.389","33.591","27.864"
"7","7","19","0","0","24","3","0","24","0","0"
"7","7","20","0","0","22","3","0","22","0","0"
"7","7","21","0","0","20","3","0","20","0","0"
"7","7","22","0","0","19","3","0","19","0","0"
"7","7","23","0","0","19","2","0","19","0","0"
"7","8","0","0","0","18","2","0","18","0","0"
"7","8","1","0","0","17","2","0","17","0","0"
"7","8","2","0","0","16","2","0","16","0","0"
"7","8","3","0","0","16","1","0","16","0","0"
"7","8","4","0","0","16","1","0","16","0","0"
"7","8","5","234","40","17","1","30.973","15.619","27.785","22.169"
"7","8","6","528","81","20","1","183.293","23.88","129.618","121.873"
"7","8","7","605","132","22","1","390.971","33.117","304.961","292.645"
"7","8","8","706","153","25","1","605.257","43.283","467.575","449.999"
"7","8","9","768","166","28","1","790.537","52.2","590.078","567.891"
"7","8","10","802","176","31","1","928.12","59.412","668.021","642.609"
"7","8","11","822","179","34","1","1005.699","64.723","702.73","675.809"
"7","8","12","826","178","36","1","1014.581","67.08","699.303","672.533"
"7","8","13","792","189","38","1","948.58","67.3","652.727","627.965"
"7","8","14","762","179","39","1","826.505","64.879","575.507","553.898"
"7","8","15","708","164","38","1","648.98","58.798","463.502","446.07"
"7","8","16","686","118","37","2","447.748","49.172","325.374","312.452"
"7","8","17","536","96","35","2","229.242","41.085","157.033","148.648"
"7","8","18","264","56","32","2","51.969","32.723","38.169","32.354"
"7","8","19","0","0","29","2","0","29","0","0"
"7","8","20","0","0","27","2","0","27","0","0"
"7","8","21","0","0","25","2","0","25","0","0"
"7","8","22","0","0","23","2","0","23","0","0"
"7","8","23","0","0","22","1","0","22","0","0"
"7","9","0","0","0","21","1","0","21","0","0"
"7","9","1","0","0","20","1","0","20","0","0"
"7","9","2","0","0","19","1","0","19","0","0"
"7","9","3","0","0","19","1","0","19","0","0"
"7","9","4","0","0","19","1","0","19","0","0"
"7","9","5","214","39","20","1","30.186","18.702","26.704","21.108"
"7","9","6","514","82","23","1","180.85","26.863","126.459","118.786"
"7","9","7","641","117","25","1","391.453","36.111","299.768","287.605"
"7","9","8","743","133","28","1","608.419","46.297","462.346","444.954"
"7","9","9","809","141","31","1","798.285","55.288","585.838","563.819"
"7","9","10","857","141","33","1","938.21","61.589","667.016","641.646"
"7","9","11","881","141","36","1","1018.993","66.97","702.772","675.85"
"7","9","12","891","138","38","1","1032.258","69.443","701.634","674.761"
"7","9","13","889","130","39","1","975.575","68.988","664.633","639.366"
"7","9","14","868","122","39","1","852.524","65.645","590.838","568.62"
"7","9","15","823","112","39","1","674.829","60.553","476.58","458.684"
"7","9","16","740","101","38","2","458.041","50.5","329.661","316.61"
"7","9","17","601","82","35","3","232.769","40.391","157.353","148.961"
"7","9","18","337","49","32","3","48.063","32.489","33.655","27.926"
"7","9","19","0","0","29","4","0","29","0","0"
"7","9","20","0","0","26","3","0","26","0","0"
"7","9","21","0","0","24","3","0","24","0","0"
"7","9","22","0","0","23","2","0","23","0","0"
"7","9","23","0","0","22","1","0","22","0","0"
"7","10","0","0","0","21","1","0","21","0","0"
"7","10","1","0","0","21","1","0","21","0","0"
"7","10","2","0","0","20","1","0","20","0","0"
"7","10","3","0","0","19","2","0","19","0","0"
"7","10","4","0","0","19","2","0","19","0","0"
"7","10","5","191","39","21","2","30.221","20.009","26.575","20.982"
"7","10","6","395","90","23","1","162.585","26.281","117.594","110.12"
"7","10","7","458","157","24","0","349.284","36.925","269.719","258.414"
"7","10","8","221","295","26","0","427.463","42.931","333.869","320.69"
"7","10","9","356","350","28","1","637.168","47.256","489.08","470.735"
"7","10","10","82","427","30","2","497.522","43.392","390.47","375.511"
"7","10","11","15","287","33","2","291.777","40.793","232.086","221.808"
"7","10","12","164","487","35","3","656.52","49.563","498.958","480.254"
"7","10","13","244","450","35","3","689.726","51.095","519.845","500.37"
"7","10","14","50","358","33","2","392.432","43.902","307.112","294.733"
"7","10","15","104","317","31","1","377.374","42.606","296.527","284.458"
"7","10","16","2","160","30","1","152.802","34.799","125.192","117.547"
"7","10","17","0","11","29","1","10.416","28.217","8.814","3.552"
"7","10","18","3","51","27","1","46.955","26.596","39.985","34.134"
"7","10","19","0","0","26","2","0","26","0","0"
"7","10","20","0","0","25","2","0","25","0","0"
