"PVWatts: Hourly PV Performance Data"
"Requested Location:","San Jose, CA"
"Location:","Lat, Lon: 37.33, -121.9"
"Lat (deg N):","37.33"
"Long (deg W):","121.9"
"Elev (m):","24.375"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","18.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","5","3","0","0","5","0","0","5","0","0"
"4","5","4","0","0","5","0","0","5","0","0"
"4","5","5","0","0","6","0","0","6","0","0"
"4","5","6","391","40","8","0","86.604","7.673","235.949","211.04"
"4","5","7","665","73","10","0","319.265","21.297","1010.003","966.69"
"4","5","8","794","92","13","1","565.107","30.173","1845.315","1775.893"
"4","5","9","863","104","15","1","779.427","39.405","2481.806","2388.137"
"4","5","10","898","113","16","1","932.7","45.489","2893.427","2782.072"
"4","5","11","920","114","18","1","1022.596","50.362","3095.02","2974.428"
"4","5","12","925","112","19","1","1035.44","51.957","3107.436","2986.263"
"4","5","13","922","104","19","1","974.262","50.37","2947.25","2833.466"
"4","5","14","895","97","20","0","838.559","53.611","2485.073","2391.27"
"4","5","15","840","88","19","0","644.512","46.208","1960.816","1887.274"
"4","5","16","729","77","18","0","404.638","36.474","1232.375","1182.745"
"4","5","17","518","53","16","0","159.632","24.12","438.187","409.007"
"4","5","18","0","0","13","0","0","13","0","0"
"4","5","19","0","0","11","1","0","11","0","0"
"4","5","20","0","0","10","1","0","10","0","0"
"4","5","21","0","0","9","1","0","9","0","0"
"4","5","22","0","0","9","0","0","9","0","0"
"4","5","23","0","0","9","0","0","9","0","0"
"4","6","0","0","0","9","0","0","9","0","0"
"4","6","1","0","0","9","0","0","9","0","0"
"4","6","2","0","0","9","0","0","9","0","0"
"4","6","3","0","0","8","0","0","8","0","0"
"4","6","4","0","0","8","0","0","8","0","0"
"4","6","5","0","0","8","0","0","8","0","0"
"4","6","6","358","45","10","0","88.621","9.829","247.713","222.565"
"4","6","7","646","82","12","1","323.33","20.609","1031.403","987.502"
"4","6","8","745","95","14","1","541.531","30.45","1767.553","1700.836"
"4","6","9","736","149","16","1","733.522","38.943","2342.694","2254.646"
"4","6","10","903","119","18","1","944.992","47.503","2900.99","2789.295"
"4","6","11","923","122","19","2","1035.161","46.891","3191.125","3065.997"
"4","6","12","924","123","19","2","1047.004","47.431","3218.71","3092.264"
"4","6","13","917","117","18","3","984.087","41.948","3110.829","2989.497"
"4","6","14","889","111","17","3","848.974","37.805","2732.155","2627.916"
"4","6","15","824","105","16","3","652.501","32.023","2133.37","2053.441"
"4","6","16","284","156","14","2","283.884","22.051","954.476","912.668"
"4","6","17","332","65","12","1","132.856","15.471","401.92","373.534"
"4","6","18","0","0","10","1","0","10","0","0"
"4","6","19","0","0","10","1","0","10","0","0"
"4","6","20","0","0","10","2","0","10","0","0"
"4","6","21","0","0","9","2","0","9","0","0"
"4","6","22","0","0","9","2","0","9","0","0"
"4","6","23","0","0","10","3","0","10","0","0"
"4","7","0","0","0","11","2","0","11","0","0"
"4","7","1","0","0","10","2","0","10","0","0"
"4","7","2","0","0","10","2","0","10","0","0"
"4","7","3","0","0","9","1","0","9","0","0"
"4","7","4","0","0","9","1","0","9","0","0"
"4","7","5","0","0","9","1","0","9","0","0"
"4","7","6","0","34","9","1","32.258","7.429","120.019","97.386"
"4","7","7","0","99","10","2","94.472","10.666","346.557","319.359"
"4","7","8","0","45","10","3","42.723","9.491","157.533","134.177"
"4","7","9","335","294","11","3","566.494","23.084","1958.156","1884.71"
"4","7","10","236","382","12","3","609.684","26.42","2080.453","2002.513"
"4","7","11","899","132","12","4","1023.359","33.962","3368.469","3234.745"
"4","7","12","345","399","12","4","768.136","29.397","2585.272","2487.305"
"4","7","13","472","317","12","4","787.55","29.29","2651.062","2550.311"
"4","7","14","1","165","11","4","159.285","14.662","574.018","541.756"
"4","7","15","814","107","11","4","648.375","24.063","2202.222","2119.668"
"4","7","16","723","85","10","3","410.759","19.956","1356.154","1302.808"
"4","7","17","519","57","9","2","164.168","12.979","477.38","447.328"
"4","7","18","0","0","7","1","0","7","0","0"
"4","7","19","0","0","6","1","0","6","0","0"
"4","7","20","0","0","6","1","0","6","0","0"
"4","7","21","0","0","5","1","0","5","0","0"
"4","7","22","0","0","5","1","0","5","0","0"
"4","7","23","0","0","5","1","0","5","0","0"
