"PVWatts: Hourly PV Performance Data"
"Requested Location:","Red Bluff, CA"
"Location:","Lat, Lon: 40.17, -122.22"
"Lat (deg N):","40.17"
"Long (deg W):","122.22"
"Elev (m):","91.23999786377"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.156"
"Capacity Factor (%)","17.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","21","1","0","0","22","0","0","22","0","0"
"7","21","2","0","0","22","0","0","22","0","0"
"7","21","3","0","0","21","0","0","21","0","0"
"7","21","4","0","0","21","0","0","21","0","0"
"7","21","5","88","29","23","0","24.089","20.663","21.12","15.63"
"7","21","6","349","84","26","1","139.802","28.608","99.35","92.278"
"7","21","7","607","112","29","0","358.894","42.084","264.636","253.473"
"7","21","8","706","132","32","0","571.396","53.491","416.913","401.081"
"7","21","9","769","145","35","0","760.543","63.219","533.546","513.556"
"7","21","10","795","160","37","0","901.27","69.996","610.11","587.115"
"7","21","11","815","164","38","1","985.918","67.884","676.321","650.552"
"7","21","12","817","166","39","2","1002.713","65.243","698.577","671.839"
"7","21","13","793","172","38","2","948.08","63.06","668.701","643.259"
"7","21","14","453","314","37","3","716.836","54.296","530.361","510.491"
"7","21","15","219","318","36","3","469.709","47.349","359.683","345.707"
"7","21","16","373","202","34","3","390.265","42.989","299.37","287.218"
"7","21","17","342","124","33","2","219.32","38.616","161.361","152.873"
"7","21","18","241","57","30","2","63.722","30.934","44.455","38.517"
"7","21","19","0","0","28","2","0","28","0","0"
"7","21","20","0","0","26","3","0","26","0","0"
"7","21","21","0","0","24","2","0","24","0","0"
"7","21","22","0","0","22","1","0","22","0","0"
"7","21","23","0","0","22","0","0","22","0","0"
"7","22","0","0","0","21","0","0","21","0","0"
"7","22","1","0","0","20","0","0","20","0","0"
"7","22","2","0","0","19","0","0","19","0","0"
"7","22","3","0","0","19","0","0","19","0","0"
"7","22","4","0","0","19","0","0","19","0","0"
"7","22","5","69","28","19","1","23.293","17.443","20.724","15.241"
"7","22","6","314","100","21","2","147.733","23.298","110.667","103.347"
"7","22","7","486","146","23","2","340.471","30.878","268.346","257.079"
"7","22","8","592","177","26","1","545.975","42.343","423.467","407.415"
"7","22","9","660","198","28","1","730.111","50.313","550.338","529.707"
"7","22","10","797","152","30","1","894.895","57.374","651.365","626.661"
"7","22","11","537","355","32","2","909.44","56.1","667.144","641.769"
"7","22","12","826","156","33","2","1001.547","59.27","721.922","694.148"
"7","22","13","820","152","34","2","953.558","59.341","686.876","660.65"
"7","22","14","795","147","35","2","841.007","57.527","610.849","587.824"
"7","22","15","773","128","35","2","681.626","53.419","502.29","483.464"
"7","22","16","741","99","34","2","483.207","47.14","357.168","343.271"
"7","22","17","645","76","33","1","263.752","41.656","180.929","171.965"
"7","22","18","430","47","30","0","67.093","33.326","40.096","34.243"
"7","22","19","0","0","27","0","0","27","0","0"
"7","22","20","0","0","25","0","0","25","0","0"
"7","22","21","0","0","24","0","0","24","0","0"
"7","22","22","0","0","22","0","0","22","0","0"
"7","22","23","0","0","21","0","0","21","0","0"
"7","23","0","0","0","20","0","0","20","0","0"
"7","23","1","0","0","19","0","0","19","0","0"
"7","23","2","0","0","18","0","0","18","0","0"
"7","23","3","0","0","18","0","0","18","0","0"
"7","23","4","0","0","18","0","0","18","0","0"
"7","23","5","242","26","20","0","20.267","17.314","18.042","12.61"
"7","23","6","584","60","23","1","159.179","26.12","104.331","97.15"
"7","23","7","756","76","25","1","383.57","35.777","288.335","276.502"
"7","23","8","845","87","28","1","609.017","46.282","460.546","443.218"
"7","23","9","898","93","30","2","805.184","50.892","604.437","581.673"
"7","23","10","912","107","31","2","948.505","55.828","696.254","669.618"
"7","23","11","927","110","32","3","1034.442","56.287","758.044","728.626"
"7","23","12","931","110","33","3","1052.597","57.822","764.871","735.137"
"7","23","13","927","105","34","3","1001.772","57.738","728.074","700.023"
"7","23","14","909","99","33","3","885.151","54.144","654.857","630.006"
"7","23","15","876","90","33","3","713.141","50.132","534.415","514.392"
"7","23","16","816","79","32","3","501.018","44.035","375.355","360.883"
"7","23","17","710","64","30","2","271.816","37.256","188.577","179.423"
"7","23","18","496","42","27","1","66.078","28.511","37.996","32.184"
"7","23","19","0","0","24","1","0","24","0","0"
"7","23","20","0","0","22","1","0","22","0","0"
"7","23","21","0","0","21","0","0","21","0","0"
"7","23","22","0","0","20","0","0","20","0","0"
"7","23","23","0","0","19","1","0","19","0","0"
"7","24","0","0","0","19","1","0","19","0","0"
"7","24","1","0","0","18","0","0","18","0","0"
"7","24","2","0","0","18","0","0","18","0","0"
"7","24","3","0","0","17","0","0","17","0","0"
"7","24","4","0","0","17","0","0","17","0","0"
"7","24","5","271","24","20","0","18.455","17.197","16.438","11.036"
"7","24","6","604","57","23","1","159.211","26.112","103.278","96.12"
"7","24","7","758","75","25","1","382.768","35.753","287.575","275.764"
"7","24","8","843","87","28","1","607.347","46.231","459.367","442.08"
"7","24","9","897","95","30","2","806.208","50.912","605.138","582.345"
