"PVWatts: Hourly PV Performance Data"
"Requested Location:","Santa Barbara, CA"
"Location:","Lat, Lon: 34.41, -119.7"
"Lat (deg N):","34.41"
"Long (deg W):","119.7"
"Elev (m):","34.421051025391"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.160"
"Capacity Factor (%)","18.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","19","13","942","83","15","2","902.748","39.93","2877.946","2767.284"
"2","19","14","911","75","15","2","764.914","36.301","2469.067","2375.92"
"2","19","15","842","65","14","2","565.552","29.825","1845.299","1775.878"
"2","19","16","695","48","12","2","315.131","20.615","996.135","953.2"
"2","19","17","272","15","10","2","66.922","10.932","181.942","158.109"
"2","19","18","0","0","9","1","0","9","0","0"
"2","19","19","0","0","9","1","0","9","0","0"
"2","19","20","0","0","8","1","0","8","0","0"
"2","19","21","0","0","8","1","0","8","0","0"
"2","19","22","0","0","8","1","0","8","0","0"
"2","19","23","0","0","8","1","0","8","0","0"
"2","20","0","0","0","8","1","0","8","0","0"
"2","20","1","0","0","9","1","0","9","0","0"
"2","20","2","0","0","9","1","0","9","0","0"
"2","20","3","0","0","9","1","0","9","0","0"
"2","20","4","0","0","9","1","0","9","0","0"
"2","20","5","0","0","9","1","0","9","0","0"
"2","20","6","0","0","10","0","0","10","0","0"
"2","20","7","71","59","11","0","82.58","10.633","288.032","262.059"
"2","20","8","100","144","13","1","202.67","17.683","710.457","674.926"
"2","20","9","550","154","14","1","552.238","30.219","1831.808","1762.861"
"2","20","10","497","223","15","1","663.158","36.014","2155.449","2074.684"
"2","20","11","527","242","16","0","752.107","45.702","2331.167","2243.576"
"2","20","12","340","314","16","0","658.782","43.365","2067.556","1990.096"
"2","20","13","462","254","16","0","688.499","43.736","2154.64","2073.905"
"2","20","14","528","185","16","1","607.017","35.93","1967.521","1893.737"
"2","20","15","505","129","15","1","441.234","29.712","1450.576","1394.301"
"2","20","16","638","55","13","2","303.846","20.88","964.833","922.747"
"2","20","17","209","17","11","2","58.904","11.676","166.675","143.141"
"2","20","18","0","0","10","2","0","10","0","0"
"2","20","19","0","0","10","2","0","10","0","0"
"2","20","20","0","0","10","2","0","10","0","0"
"2","20","21","0","0","9","3","0","9","0","0"
"2","20","22","0","0","9","3","0","9","0","0"
"2","20","23","0","0","9","4","0","9","0","0"
"2","21","0","0","0","9","5","0","9","0","0"
"2","21","1","0","0","9","6","0","9","0","0"
"2","21","2","0","0","8","6","0","8","0","0"
"2","21","3","0","0","8","6","0","8","0","0"
"2","21","4","0","0","8","6","0","8","0","0"
"2","21","5","0","0","7","5","0","7","0","0"
"2","21","6","0","0","7","5","0","7","0","0"
"2","21","7","99","60","7","6","91.219","7.328","318.496","291.889"
"2","21","8","546","95","9","6","384.671","14.654","1331.39","1278.799"
"2","21","9","509","168","10","7","540.943","17.983","1901.584","1830.171"
"2","21","10","675","161","11","7","746.607","22.464","2588.469","2490.368"
"2","21","11","669","192","12","7","830.136","25.034","2849.635","2740.236"
"2","21","12","556","238","13","7","783.08","25.378","2684.597","2582.412"
"2","21","13","972","81","13","7","930.575","27.693","3150.606","3027.401"
"2","21","14","934","75","12","7","785.847","24.521","2685.742","2583.507"
"2","21","15","860","66","11","6","577.139","20.975","1964.326","1890.657"
"2","21","16","706","51","10","6","324.443","15.239","1053.623","1009.107"
"2","21","17","273","18","9","5","70.742","9.509","196.956","172.826"
"2","21","18","0","0","8","5","0","8","0","0"
"2","21","19","0","0","8","5","0","8","0","0"
"2","21","20","0","0","7","5","0","7","0","0"
"2","21","21","0","0","7","5","0","7","0","0"
"2","21","22","0","0","7","5","0","7","0","0"
"2","21","23","0","0","7","5","0","7","0","0"
"2","22","0","0","0","7","5","0","7","0","0"
"2","22","1","0","0","6","5","0","6","0","0"
"2","22","2","0","0","6","5","0","6","0","0"
"2","22","3","0","0","6","6","0","6","0","0"
"2","22","4","0","0","6","6","0","6","0","0"
"2","22","5","0","0","5","6","0","5","0","0"
"2","22","6","0","0","6","6","0","6","0","0"
"2","22","7","552","43","8","6","205.93","10.366","641.189","607.339"
"2","22","8","786","63","10","6","469.073","17.303","1593.164","1532.307"
"2","22","9","889","74","12","5","696.243","25.02","2361.335","2272.544"
"2","22","10","937","81","14","4","865.125","32.737","2854.809","2745.179"
"2","22","11","963","84","15","4","964.802","36.137","3138.46","3015.828"
"2","22","12","968","83","16","4","981.383","37.645","3169.371","3045.278"
"2","22","13","957","79","16","4","917.611","36.347","2978.946","2863.719"
"2","22","14","919","74","15","4","775.395","32.257","2554.285","2457.616"
"2","22","15","846","65","14","4","569.354","26.594","1888.28","1817.341"
"2","22","16","695","50","13","4","320.264","19.768","1019.703","976.124"
"2","22","17","285","18","11","4","72.106","11.699","197.28","173.144"
