hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3782,0.370405,0.299742,0.402149,0.086255,0.394418,0.376794,0.389577,0.188984,0.021051,0,0,0,0,0,0,0.377833
3783,0.397063,0,0.132719,0,0.211616,0,0,0,0,0,0,0,0,0,0,0
3784,0.136104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,0.22607,0.239835,0.228917,0.233756,0.225914,0.110286,0.10864,0.23357,0.238027,0.239795,0.247323,0.240873,0.243904,0.238382,0,0.241827
3788,0.38703,0.188526,0.290494,0.312768,0.328256,0.351819,0.395833,0.259264,0.281319,0.264019,0.19881,0.247483,0.180526,0.223595,0,0.215729
3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,0.212317,0.226042,0.216736,0.219783,0.212925,0.218205,0.215447,0.220707,0.216851,0.21867,0.225563,0.226196,0,0.223361,0.238583,0.218913
3791,0.372388,0.300421,0.395145,0.309402,0.385238,0.329186,0.371408,0.304957,0.280444,0.260314,0.194276,0.242163,0,0.214027,0.27469,0.367161
3792,0.237228,0,0.038209,0,0.116316,0,0,0,0,0,0,0,0.403795,0,0,0
3793,0,0,0,0,0,0,0,0,0,0,0,0,0.016866,0,0,0
3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,0.140757,0.070976,0.069685,0.066096,0.10958,0.066475,0.066306,0.067574,0.067951,0.068339,0.068983,0.067471,0.064007,0.069166,0.058242,0.109755
3800,0.294259,0.318681,0.308951,0.322351,0.30614,0.323761,0.32148,0.329458,0.332325,0.334988,0.340409,0.332365,0.346897,0.341616,0.387279,0.309689
3801,0.317049,0.35128,0.336731,0.354326,0.331126,0.354531,0.350427,0.360814,0.364422,0.369334,0.376645,0.367623,0.386627,0.379277,0.33619,0.342031
3802,0.341395,0.384817,0.366326,0.387466,0.357972,0.385977,0.38013,0.393302,0.396779,0.406018,0.413313,0.403109,0.288614,0.41898,0,0.375158
3803,0.351026,0.402681,0.38102,0.405826,0.370793,0.402182,0.39469,0.389258,0.357491,0.265231,0.080132,0.302182,0,0.042279,0,0.390996
3804,0.377788,0.088701,0.317516,0.052091,0.403218,0.074471,0.147809,0,0,0,0,0,0,0,0,0.211007
3805,0.383886,0,0,0,0.034341,0,0,0,0,0,0,0,0,0,0,0
3806,0.231115,0.242403,0.243667,0,0.240506,0,0,0,0,0,0.240134,0,0.25214,0.244622,0,0.242801
3807,0.35541,0.184054,0.222978,0,0.248638,0,0,0,0,0,0.232037,0,0.247854,0.194683,0,0.225628
3808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,0,0,0,0.017944,0,0,0,0,0,0,0,0,0,0,0,0
3810,0,0,0,0.406977,0,0.091204,0.165515,0,0,0,0,0,0,0,0,0
3811,0,0,0,0.003431,0,0.373222,0.336743,0,0,0,0,0,0,0,0,0
3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,0,0,0,0,0,0,0,0.059583,0,0,0,0.097665,0,0,0,0
3815,0,0,0,0,0,0,0,0.396144,0.127843,0,0,0.380789,0,0,0,0
3816,0,0,0,0,0,0,0,0.068524,0.387594,0,0,0,0,0,0,0
3817,0,0,0,0,0,0,0,0,0,0.209565,0,0,0,0,0,0
3818,0,0,0,0,0,0,0,0,0,0.32495,0,0,0,0,0,0
3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,0.225816,0.235529,0.231313,0.237814,0.226704,0.240452,0.238314,0.149583,0.11284,0,0.137502,0.156567,0,0.112181,0.253066,0.226881
3824,0.352278,0.38308,0.374739,0.386096,0.364261,0.390895,0.385668,0.388004,0.384141,0.34401,0.388415,0.392948,0.347104,0.380821,0.421916,0.36545
3825,3.150898,0.318529,0.311513,0.324204,0.303083,0.326841,0.323425,0.331817,0.332317,0.329797,0.339645,0.334802,0.338835,0.335683,0.395209,0.300292
3826,0.520002,0.342843,0.333428,0.348526,0.321278,0.350391,0.344555,0.356787,0.358838,0.356046,0.369362,0.362958,0.370928,0.362755,0.229845,0.31704
3827,0.383592,0.385098,0.372577,0.389887,0.35634,0.390937,0.381072,0.396432,0.401228,0.394922,0.395228,0.407541,0.409486,0.403732,0,0.35062
3828,0,0.282163,0.409112,0.219272,0.389431,0.196829,0.3126,0.135804,0.098092,0.174955,0,0.034235,0,0.069824,0,0.38165
3829,0.13391,0.005816,0.050798,0,0.392403,0,0,0,0,0,0,0,0,0,0,0.382023
3830,0.346874,0.366009,0.363708,0.360597,0.374192,0.365887,0.353269,0.33863,0.336365,0.338061,0.333445,0.363912,0.339266,0.33219,0,0.3602
3831,0.38532,0.317474,0.351031,0.313592,0.30871,0.284201,0.390583,0.309562,0.279563,0.265917,0.258567,0.257841,0.217689,0.267546,0,0.399669
3832,0.18365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063069
3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,0.017077,0,0,0,0.017502,0,0,0,0,0,0,0,0,0,0.122632,0.017499
3836,0.359772,0.380499,0.371683,0.379186,0.371526,0.369355,0.368329,0.365795,0.368888,0.372133,0.077723,0.372073,0.005854,0.07126,0.412938,0.375125
3837,0.354352,0.396895,0.383684,0.394013,0.370981,0.381721,0.378181,0.385075,0.389447,0.394243,0.366543,0.395717,0.359034,0.361971,0.183778,0.373403
3838,0.362173,0.331176,0.401199,0.344208,0.381965,0.400805,0.392796,0.404548,0.363799,0.323962,0.400532,0.316459,0.397378,0.392316,0,0.385826
3839,0.395702,0,0.042607,0,0.214676,0.039098,0.100243,0.000856,0,0,0.121187,0,0.159004,0.183751,0,0.174337
3840,0.059077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,0.309497,0,0.017621,0,0.314611,0,0,0,0,0,0,0,0,0,0,0.311488
3851,0.397894,0,0.390939,0,0.305319,0,0,0,0,0,0,0,0,0,0,0.334394
3852,0.030865,0.023785,0.122025,0,0,0,0,0,0,0,0,0,0,0,0,0
3853,0,0.400209,0,0,0,0,0,0,0,0,0,0,0,0,0.244771,0
3854,0,0.090569,0,0.241397,0,0.053751,0.15842,0,0,0,0,0,0,0,0.25741,0
3855,0,0,0,0.266106,0,0.401773,0.410485,0,0,0,0,0,0,0,0,0
3856,0,0,0,0,0,0.077103,0.003156,0.070303,0.06457,0.064965,0.059826,0.064886,0.054357,0.059244,0,0
3857,0,0,0,0,0,0,0,0.385193,0.387924,0.390517,0.400238,0.394021,0.40609,0.392791,0,0
3858,0,0,0,0,0,0,0,0.222053,0.203756,0.187988,0.123959,0.161603,0.092706,0.169757,0,0
3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,0.239038,0,0.034739,0,0.039716,0,0,0,0,0,0,0,0,0,0,0.243566
3867,0.370667,0.333253,0.376225,0.329756,0.364012,0.32399,0.321112,0,0,0,0,0,0,0,0,0.393435
3868,0.362154,0.239411,0.254866,0.214971,0.385005,0.26808,0.302075,0,0,0,0,0,0,0,0,0.119617
3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,0,0,0,0,0,0,0,0.268209,0,0,0,0,0,0,0,0
3879,0,0,0,0,0,0,0,0.401309,0.273223,0.267023,0.07859,0.274638,0.079099,0.265183,0,0
3880,0,0,0,0,0,0,0,0,0.351263,0.352436,0.418904,0.269956,0.421542,0.311437,0,0
3881,0,0,0,0,0,0,0,0,0,0,0.015356,0,0,0,0,0
3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,0.296702,0.035585,0.220019,0,0.232512,0,0,0,0,0,0,0,0,0,0.253808,0.238967
3884,0.407561,0.39807,0.380182,0,0.391235,0,0,0,0,0,0,0,0,0,0.272567,0.298597
3885,0.002959,0.106527,0,0.260675,0,0.257271,0.256325,0,0,0,0,0,0,0,0,0
3886,0,0,0,0.27245,0,0.402659,0.411144,0,0,0,0,0,0,0,0,0
3887,0.258931,0.267007,0.270398,0.274509,0.264406,0.273953,0.274378,0.274045,0.273618,0.275052,0.288026,0.285882,0.283841,0.278869,0,0.268713
3888,0.34768,0.381961,0.375615,0.399475,0.365781,0.405906,0.391307,0.379968,0.380338,0.383219,0.41253,0.3983,0.415265,0.390104,0,0.380703
3889,0.386326,0.20739,0.255515,0.067823,0.335891,0.000617,0.087437,0.253443,0.255361,0.23286,0.034768,0.139314,0.016096,0.182646,0,0.205805
3890,0.181924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,0.260114,0.273221,0.269992,0.283558,0.272706,0.280579,0.27789,0.276275,0.276278,0.278147,0.280374,0.278585,0.28349,0.274925,0.316893,0.276777
3897,0.357669,0.392936,0.388615,0.378294,0.381179,0.405848,0.401073,0.400234,0.407906,0.387614,0.272494,0.379686,0.248951,0.359372,0.420395,0.395655
3898,0.389073,0.121026,0.156987,0,0.233121,0.021923,0.055995,0,0.001651,0,0,0,0,0,0.029167,0.114966
3899,0.090727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,0.290246,0.089207,0.106985,0,0.107211,0,0,0,0,0,0,0,0,0,0,0.110322
3910,0.394269,0.394816,0.394138,0.029602,0.39628,0.041215,0.157582,0,0,0,0,0,0,0,0,0.390662
3911,0.136121,0.140218,0.145151,0.393288,0.131224,0.38798,0.40271,0.310589,0,0,0,0,0,0,0,0
3912,0,0,0,0.118431,0,0.154312,0.035397,0.234569,0.348455,0.158345,0,0.351174,0,0,0,0
3913,0,0,0,0,0,0,0,0,0.219088,0.390358,0.005882,0.212156,0,0,0,0
3914,0,0,0,0,0,0,0,0,0,0,0.39672,0,0,0,0,0
3915,0,0,0,0,0,0,0,0,0,0,0.093924,0,0,0.189057,0,0
3916,0,0,0,0,0,0,0,0,0,0,0,0,0.017596,0.395344,0,0
3917,0.081527,0.086603,0.085581,0.089434,0.084662,0.088909,0.088563,0.084013,0,0,0,0,0.377004,0,0,0.085205
3918,0.341501,0.367595,0.362018,0.385177,0.356597,0.379557,0.37816,0.387055,0.241086,0.23575,0.100622,0.240389,0.396596,0.104887,0.237468,0.364904
3919,0.356182,0.387189,0.38218,0.409842,0.374387,0.403137,0.401164,0.327094,0.389637,0.390954,0.393524,0.388863,0.240354,0.377781,0.423182,0.390329
3920,0.364981,0.400893,0.395904,0.103958,0.386345,0.168224,0.187109,0,0.391396,0.257191,0.233085,0.397207,0,0.40783,0.077919,0.410212
3921,0.380786,0.109125,0.162883,0,0.276079,0,0,0,0,0,0,0,0,0.059634,0,0.060756
3922,0.256988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,0,0,0,0,0,0,0,0.065823,0,0,0,0,0,0,0,0
3931,0,0,0,0,0,0,0,0.406016,0,0,0,0,0,0,0,0
3932,0,0,0,0,0,0,0,0.053595,0,0,0,0,0,0,0,0
3933,0,0,0,0.132649,0,0,0.076839,0,0,0,0,0,0.398523,0,0,0
3934,0,0,0,0.403639,0,0.355588,0.391685,0,0,0,0,0,0.119196,0,0,0
3935,0,0,0,0.046962,0,0.231781,0.131671,0,0,0,0,0,0,0,0,0
3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,0.079915,0,0,0,0,0,0,0,0,0.213048,0,0,0,0,0,0
3941,0.365032,0,0,0,0.074841,0,0,0,0,0.407677,0,0,0,0,0,0
3942,0.397894,0,0.344284,0,0.369278,0,0,0,0,0.006313,0,0,0,0,0,0.149046
3943,0.008176,0,0.400781,0,0.360488,0,0,0,0,0,0,0,0,0,0,0.394752
3944,0,0.153002,0.024375,0,0,0,0,0,0,0,0,0,0,0,0,0.107168
3945,0,0.387254,0,0,0,0,0,0,0,0,0.09551,0,0,0,0,0
3946,0,0.216433,0,0,0,0,0,0,0.146568,0,0.394908,0.315494,0,0.124602,0,0
3947,0.303588,0.321226,0.315402,0.325622,0.313767,0.326237,0.328412,0.332568,0.335307,0.32972,0.356055,0.336477,0.336435,0.338179,0.370693,0.318657
3948,0.3212,0.361157,0.343423,0.3578,0.342994,0.370479,0.362808,0.37069,0.365267,0.382714,0.390448,0.363675,0.382617,0.371474,0.432749,0.353766
3949,0.353574,0.405105,0.3799,0.397283,0.380881,0.39929,0.404659,0.415146,0.409201,0.26172,0.219027,0.405243,0.299852,0.419822,0.011506,0.397966
3950,0.372833,0.054377,0.402909,0.300206,0.404714,0,0.080808,0,0.087119,0,0,0.086859,0,0.010615,0,0.306189
3951,0.398932,0,0.083667,0,0.075167,0,0,0,0,0,0,0,0,0,0,0
3952,0.074195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,0.226298,0.237648,0.22716,0.109778,0.226116,0.23403,0.23149,0.239475,0.24087,0.235914,0.241651,0.239149,0.119082,0.239089,0,0.238241
3956,0.383065,0.335635,0.3158,0.366669,0.328166,0.318342,0.347822,0.266266,0.254477,0.246188,0.196585,0.266805,0.314756,0.217719,0,0.253496
3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,0.212991,0.216296,0.216026,0.217152,0.213814,0.219645,0.217805,0.217875,0.218709,0.221143,0,0.217624,0,0,0.233591,0.217973
3959,0.373626,0.352764,0.391354,0.349042,0.387298,0.314274,0.339557,0.268768,0.260773,0.236487,0,0.272602,0,0,0.266957,0.394601
3960,0.226236,0,0.063586,0,0.098927,0,0,0,0,0,0,0,0,0.059748,0,0
3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3923,0,0
3962,0,0,0,0,0,0,0,0,0,0,0.20909,0,0,0,0,0
3963,0,0,0,0,0,0,0,0,0,0,0.237421,0,0,0,0,0
3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,0,0,0,0,0,0,0,0,0,0,0,0,0.383492,0,0,0
3966,0,0,0,0,0,0,0,0,0,0,0,0,0.106325,0,0,0
3967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,0.239758,0.243811,0.246969,0.250281,0.243844,0.254954,0.253369,0.251897,0.253114,0.254859,0.256413,0.249596,0.251384,0.25195,0,0.248382
3970,0.326777,0.354377,0.348968,0.363499,0.344197,0.375274,0.370661,0.380007,0.38183,0.385924,0.401798,0.373547,0.406302,0.391515,0,0.355749
3971,0.357855,0.392985,0.384857,0.401753,0.380117,0.333114,0.380676,0.289371,0.272832,0.241565,0.114733,0.351046,0.073976,0.189431,0,0.397764
3972,0.389194,0.148824,0.236861,0.057994,0.290956,0,0,0,0,0,0,0,0,0,0,0.118166
3973,0.177435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373733,0
3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164038,0
3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,0.096429,0.095117,0.09411,0.090302,0.093102,0.091876,0.091508,0.087217,0.087781,0.088033,0.053506,0.086542,0,0.082964,0,0.094438
3991,0.34297,0.364294,0.358741,0.36963,0.354006,0.381056,0.378311,0.386807,0.389872,0.389387,0.39753,0.380576,0,0.393836,0,0.367523
3992,0.36884,0.392584,0.388142,0.399505,0.382202,0.377591,0.415152,0.207316,0.184371,0.184969,0.119835,0.381049,0.352278,0.146409,0,0.401117
3993,0.379655,0.339101,0.370182,0.264682,0.395363,0,0.155613,0,0,0,0,0,0.39328,0,0,0.287504
3994,0.228526,0,0,0,0.046006,0,0,0,0,0,0,0,0,0,0,0
3995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,0,0,0,0,0,0,0,0.227958,0.229258,0.232261,0.22239,0,0,0,0,0
4003,0.192188,0,0,0,0,0.200891,0,0.313372,0.301325,0.275125,0.306183,0.060394,0,0.322676,0,0
4004,0.368928,0.308915,0.301174,0.299177,0.304794,0.407137,0.302675,0,0,0,0,0.388473,0.157493,0.413614,0.338438,0.312193
4005,0.388376,0.397511,0.385762,0.408166,0.381875,0.187686,0.406891,0,0,0,0,0.293724,0.418258,0,0.254818,0.396879
4006,0.228785,0.087742,0.294158,0.119948,0.385024,0.083544,0.083095,0.114976,0.115902,0.110902,0.107325,0.078996,0.076974,0.075262,0,0.209335
4007,0.330729,0.36335,0.350115,0.362669,0.350655,0.371304,0.366973,0.35958,0.363153,0.367227,0.37799,0.377596,0.408233,0.391259,0,0.353782
4008,0.371,0.333958,0.395125,0.344078,0.393843,0.268321,0.302369,0.410749,0.415438,0.384644,0.292783,0.220645,0.024972,0.129292,0,0.403518
4009,0.303688,0,0.061166,0,0.067464,0,0,0.042054,0.004626,0,0,0,0,0,0,0.007658
4010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,0.193499,0.200786,0.203359,0.20349,0.200827,0.207819,0.206084,0.203941,0.205255,0,0,0.201498,0,0,0.216532,0.204599
4017,0.368287,0.399904,0.390525,0.400262,0.38596,0.331052,0.354912,0.303954,0.289889,0.219912,0,0.346615,0,0,0.3874,0.39929
4018,0.34819,0.388018,0.375227,0.07759,0.369841,0.054154,0.060005,0,0,0.384603,0.327412,0,0.319169,0.324272,0,0.383279
4019,0.365897,0.283122,0.400208,0.3853,0.3938,0.392258,0.389351,0.329379,0.32462,0.329144,0.40529,0.324333,0.400903,0.399955,0,0.33328
4020,0.383919,0,0.01176,0.120148,0.074468,0.081504,0.097165,0.164992,0.156409,0,0.089153,0.202087,0.114193,0.125657,0,0
4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,0.046656,0.04421,0.043232,0.038616,0.04868,0.03895,0.038783,0.03973,0.03393,0.034224,0.028731,0.039728,0.028914,0.028611,0.029961,0.048927
4026,0.286862,0.321257,0.310398,0.323728,0.305234,0.327938,0.325741,0.336567,0.340395,0.344626,0.352459,0.337245,0.354983,0.350012,0.39717,0.307835
4027,0.318066,0.373219,0.352345,0.369861,0.344403,0.377857,0.373663,0.389491,0.396251,0.402228,0.412826,0.392047,0.415567,0.408364,0.27551,0.353657
4028,0.344635,0.415575,0.38654,0.407142,0.375333,0.417037,0.411827,0.321247,0.247755,0.20065,0.101909,0.296379,0.082248,0.138688,0,0.391593
4029,0.347426,0.23868,0.393007,0.418979,0.379297,0.204185,0.326597,0,0,0,0,0,0,0,0,0.39927
4030,0.362436,0,0.344218,0.014109,0.398058,0,0,0,0,0,0,0,0,0,0,0.300086
4031,0.386162,0,0,0,0.106485,0,0,0,0,0,0,0,0,0,0,0
4032,0.236405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,0.266379,0.278737,0.274952,0.277383,0.268719,0.28458,0.281949,0.295126,0.299554,0.293028,0.300873,0.290654,0.29515,0.297769,0,0.272232
4041,0.360387,0.377708,0.387739,0.390973,0.372538,0.389793,0.392334,0.375259,0.383033,0.382592,0.396813,0.378884,0.395856,0.39005,0.123129,0.382069
4042,0.394145,0.306012,0.191146,0.175243,0.327985,0.214372,0.178907,0.359028,0.298423,0.298525,0.182859,0.329564,0.189187,0.235286,0.41965,0.233219
4043,0.056044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4053,0.127677,0,0.083327,0,0.106341,0,0,0,0,0,0,0,0,0,0,0.108348
4054,0.381673,0.054117,0.394645,0,0.389526,0,0,0,0,0,0,0,0,0,0,0.403138
4055,0.253389,0.404207,0.139414,0.313573,0.178091,0.218269,0.30866,0,0,0,0,0,0,0,0,0.050851
4056,0,0.049183,0,0.286797,0,0.331117,0.272877,0,0,0,0,0,0,0,0,0
4057,0,0,0,0,0,0,0,0.326503,0,0,0,0,0,0,0,0
4058,0,0,0,0,0,0,0,0.225864,0,0,0,0.23767,0,0,0,0
4059,0,0,0,0,0,0,0,0,0.21049,0,0,0.291527,0,0,0,0
4060,0,0,0,0,0,0,0,0,0.333961,0,0,0,0,0,0,0
4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4062,0.083726,0,0.08124,0,0.080049,0,0,0,0,0.216989,0.114223,0,0.114203,0.118389,0,0.086194
4063,0.361376,0,0.377112,0,0.370025,0,0,0,0,0.379581,0.386785,0,0.384062,0.375159,0,0.376122
4064,0.387793,0.342756,0.387396,0.151997,0.398223,0.148575,0.14658,0.137434,0.005755,0.386458,0.235054,0.011514,0.354533,0.416486,0,0.396154
4065,0.39129,0.395985,0,0.378048,0.2635,0.382811,0.37841,0.38861,0.372476,0,0,0.371674,0,0.13636,0.38446,0
4066,0,0.07017,0,0.222493,0,0.189475,0.220872,0.128036,0.221334,0,0,0.233623,0,0,0.206356,0
4067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
